UF;BR;Km;Ano;Latitude;Longitude
AL;104;89,3;2025;-9,490936;-35,814958
Data;Hora;Sentido;(A) Ônibus/Caminhão de 2 eixos;(B) Ônibus/Caminhão de 3 eixos;(C) Caminhão de 4 eixos;(D) Caminhão de 5 eixos;(E) Caminhão de 6 eixos;(F) Caminhão de 7 eixos;(G) Caminhão de 8 eixos;(H) Caminhão de 9 eixos;(I) Passeio;(J) Motocicleta;(L) Indefinido
09/03/2025;15;D;25;2;3;5;1;1;0;0;575;127;4
09/03/2025;16;C;28;3;4;0;1;0;0;0;718;194;14
09/03/2025;16;D;19;6;0;4;0;0;0;0;570;99;5
09/03/2025;17;C;17;6;1;1;2;0;0;0;586;156;12
09/03/2025;17;D;36;4;1;2;1;0;0;0;535;137;6
09/03/2025;18;C;20;4;1;1;0;1;0;0;661;186;9
09/03/2025;18;D;18;4;0;2;3;1;0;0;439;130;6
09/03/2025;19;C;16;4;0;1;0;0;1;0;432;136;1
09/03/2025;19;D;19;4;3;2;0;1;0;0;378;124;3
09/03/2025;20;C;15;4;1;2;2;1;0;0;345;108;13
09/03/2025;20;D;14;1;2;1;0;0;0;0;324;94;5
09/03/2025;21;C;12;4;2;0;1;0;0;0;344;75;8
09/03/2025;21;D;17;2;1;0;0;0;0;0;308;94;3
09/03/2025;22;C;13;10;0;1;0;0;0;0;232;65;10
09/03/2025;22;D;9;8;2;0;3;1;0;0;179;73;0
09/03/2025;23;C;13;3;3;0;1;0;0;0;144;41;1
09/03/2025;23;D;5;2;2;0;0;0;0;0;134;51;2
10/03/2025;0;C;5;5;1;0;0;0;0;0;67;27;0
10/03/2025;0;D;4;4;1;1;1;0;0;0;61;47;1
10/03/2025;1;C;6;6;4;1;2;0;0;0;49;5;3
10/03/2025;1;D;5;2;4;0;0;0;0;0;49;14;0
10/03/2025;2;C;6;3;0;1;1;0;0;0;40;7;3
10/03/2025;2;D;3;3;0;1;0;0;0;0;21;7;0
10/03/2025;3;C;11;2;0;0;0;0;0;0;36;10;3
10/03/2025;3;D;16;1;0;1;0;0;0;0;63;6;1
10/03/2025;4;C;22;9;7;1;2;1;0;0;100;49;0
10/03/2025;4;D;26;8;1;2;2;0;0;0;135;16;5
10/03/2025;5;C;74;22;11;6;13;3;0;0;436;287;4
10/03/2025;5;D;49;17;4;3;5;3;1;2;288;54;3
10/03/2025;6;C;109;28;12;7;12;3;1;1;673;570;6
10/03/2025;6;D;119;12;3;1;3;1;0;0;583;149;15
10/03/2025;7;C;92;31;8;8;6;3;0;0;667;477;11
10/03/2025;7;D;107;22;5;4;4;0;0;0;698;160;6
10/03/2025;8;C;76;27;11;6;12;0;0;0;612;233;14
10/03/2025;8;D;87;27;6;5;2;1;0;0;698;129;8
10/03/2025;9;C;76;17;15;6;11;6;0;1;582;178;8
10/03/2025;9;D;78;35;15;4;4;1;0;0;555;147;12
10/03/2025;10;C;67;18;3;6;12;5;0;1;541;148;6
10/03/2025;10;D;71;16;7;9;4;1;1;0;520;124;4
10/03/2025;11;C;71;25;9;2;3;4;0;0;594;167;7
10/03/2025;11;D;87;27;11;9;7;2;0;0;564;141;11
10/03/2025;12;C;84;23;7;7;4;2;1;2;560;192;9
10/03/2025;12;D;76;19;12;7;5;2;0;0;545;136;8
10/03/2025;13;C;70;25;7;2;5;1;0;1;576;188;5
10/03/2025;13;D;81;25;10;8;7;2;0;0;490;133;10
10/03/2025;14;C;64;18;7;5;11;1;0;1;480;135;10
10/03/2025;14;D;68;25;12;2;7;4;0;0;522;147;9
10/03/2025;15;C;71;17;8;7;8;3;0;1;555;181;8
10/03/2025;15;D;70;26;15;10;7;0;0;0;497;147;9
10/03/2025;16;C;109;21;9;7;4;1;0;0;599;210;9
10/03/2025;16;D;96;38;12;9;4;1;0;0;575;197;9
10/03/2025;17;C;124;16;4;1;3;3;0;0;648;269;9
10/03/2025;17;D;86;22;10;12;11;1;0;0;464;329;8
10/03/2025;18;C;67;15;4;3;0;2;0;0;551;220;9
10/03/2025;18;D;106;26;11;7;5;0;0;1;560;329;11
10/03/2025;19;C;38;11;3;3;6;0;0;2;383;164;6
10/03/2025;19;D;69;15;5;5;8;1;0;0;501;203;7
10/03/2025;20;C;33;11;2;0;3;0;0;0;320;120;4
10/03/2025;20;D;31;5;7;1;3;1;1;0;334;131;2
10/03/2025;21;C;26;3;3;3;2;0;0;0;244;90;2
10/03/2025;21;D;25;5;4;1;1;1;0;0;297;138;3
10/03/2025;22;C;29;14;2;3;0;0;0;0;175;63;1
10/03/2025;22;D;44;7;2;2;3;0;0;0;232;101;4
10/03/2025;23;C;21;4;3;1;1;2;0;1;109;39;2
10/03/2025;23;D;17;4;1;1;2;0;0;0;137;52;4
11/03/2025;0;C;7;5;0;2;1;0;0;0;70;26;1
11/03/2025;0;D;8;4;1;0;0;0;0;0;67;40;1
11/03/2025;1;C;5;8;1;1;1;3;0;0;47;4;3
11/03/2025;1;D;6;1;0;2;0;0;0;0;32;12;1
11/03/2025;2;C;11;5;4;0;5;0;0;0;50;4;2
11/03/2025;2;D;3;5;0;1;1;0;0;0;33;12;1
11/03/2025;3;C;12;7;2;2;0;1;0;0;43;4;4
11/03/2025;3;D;10;6;2;1;1;0;0;0;47;3;2
11/03/2025;4;C;30;11;4;3;4;1;0;1;96;50;1
11/03/2025;4;D;23;11;1;0;1;1;0;0;98;17;4
11/03/2025;5;C;83;24;9;3;5;0;0;0;373;237;6
11/03/2025;5;D;47;5;6;3;3;3;0;0;229;64;5
11/03/2025;6;C;132;31;11;8;14;2;0;0;583;524;10
11/03/2025;6;D;111;22;9;5;7;3;0;1;542;153;9
11/03/2025;7;C;94;33;4;9;18;3;0;1;614;450;8
11/03/2025;7;D;98;30;9;6;5;0;0;0;658;178;10
11/03/2025;8;C;81;28;6;5;6;2;1;1;584;209;8
11/03/2025;8;D;89;34;7;5;3;1;0;1;648;128;9
11/03/2025;9;C;69;31;8;10;6;3;0;0;540;163;9
11/03/2025;9;D;93;26;14;12;3;1;0;1;518;127;12
11/03/2025;10;C;72;15;5;5;9;4;0;0;507;163;10
11/03/2025;10;D;91;21;10;4;5;2;0;0;549;138;3
11/03/2025;11;C;69;13;9;7;4;2;1;0;534;140;12
11/03/2025;11;D;88;24;10;12;6;2;0;0;504;141;10
11/03/2025;12;C;78;22;5;5;5;3;0;0;508;194;3
11/03/2025;12;D;86;30;14;7;9;1;0;3;521;170;14
11/03/2025;13;C;66;19;8;7;7;1;0;0;589;189;11
11/03/2025;13;D;87;21;16;4;3;0;0;0;504;137;9
11/03/2025;14;C;77;24;12;6;9;3;0;3;505;159;15
11/03/2025;14;D;88;27;15;8;4;0;0;0;477;152;7
11/03/2025;15;C;64;14;9;7;5;4;0;0;410;150;6
11/03/2025;15;D;54;17;6;3;4;0;1;0;411;92;6
11/03/2025;16;C;76;22;2;3;3;1;1;0;637;179;10
11/03/2025;16;D;98;24;14;13;9;1;0;0;585;203;11
11/03/2025;17;C;137;16;7;4;3;1;0;1;642;254;13
11/03/2025;17;D;109;25;9;13;3;1;0;0;521;344;18
11/03/2025;18;C;65;10;2;3;6;1;0;0;586;221;11
11/03/2025;18;D;78;23;13;4;7;1;1;1;464;225;10
11/03/2025;19;C;42;7;1;1;2;2;0;4;403;133;3
11/03/2025;20;C;40;9;4;2;2;0;0;0;238;123;6
11/03/2025;20;D;4;1;0;0;1;0;0;0;49;39;4
11/03/2025;21;C;36;4;3;3;5;1;0;0;266;89;0
11/03/2025;21;D;29;9;4;3;2;0;0;1;316;139;5
11/03/2025;22;C;26;8;1;2;1;0;0;1;187;75;4
11/03/2025;22;D;40;7;3;2;2;1;0;2;240;101;3
11/03/2025;23;C;16;9;7;4;0;0;0;1;120;45;0
11/03/2025;23;D;12;1;2;3;1;0;0;1;127;65;3
12/03/2025;0;C;6;6;5;1;3;0;1;0;52;24;1
12/03/2025;0;D;7;5;1;0;2;1;0;0;56;43;2
12/03/2025;1;C;4;5;3;0;3;0;0;0;38;5;3
12/03/2025;1;D;3;5;1;0;0;0;0;0;32;18;0
12/03/2025;2;C;9;7;4;0;2;1;0;0;28;7;4
12/03/2025;2;D;6;4;0;1;3;0;0;0;37;8;2
12/03/2025;3;C;12;8;5;0;0;1;0;0;34;7;0
12/03/2025;3;D;20;6;0;1;1;0;1;0;39;4;3
12/03/2025;4;C;27;14;6;2;2;2;0;0;100;47;4
12/03/2025;4;D;29;12;1;0;0;0;0;0;83;12;2
12/03/2025;5;C;88;27;8;6;10;1;0;0;322;229;6
12/03/2025;5;D;46;14;2;3;5;3;0;0;215;62;5
12/03/2025;6;C;115;24;3;9;10;3;0;0;578;512;6
12/03/2025;6;D;120;12;2;2;0;1;0;0;476;145;7
12/03/2025;7;C;3;3;2;0;4;0;0;0;61;44;2
12/03/2025;7;D;113;18;7;2;4;2;1;0;644;158;13
12/03/2025;8;D;82;31;7;9;3;0;0;0;665;120;8
12/03/2025;9;D;89;29;13;10;4;2;0;0;513;112;10
12/03/2025;10;C;71;32;10;6;3;4;0;0;514;149;6
12/03/2025;10;D;85;18;12;7;4;0;0;0;506;125;6
12/03/2025;11;C;80;27;8;7;7;6;0;0;502;149;12
12/03/2025;11;D;95;36;16;12;9;2;0;0;501;132;7
12/03/2025;12;C;85;22;6;4;14;1;0;1;507;175;7
12/03/2025;12;D;91;27;17;6;10;2;0;0;526;163;7
12/03/2025;13;C;72;27;6;3;8;1;0;0;545;173;5
12/03/2025;13;D;80;26;5;4;5;0;1;0;507;123;8
12/03/2025;14;C;71;14;6;7;10;2;0;3;544;157;11
12/03/2025;14;D;75;31;12;4;2;3;0;0;544;141;11
12/03/2025;15;C;80;17;8;8;6;3;0;2;540;164;8
12/03/2025;15;D;97;31;14;10;4;1;0;0;510;170;8
12/03/2025;16;C;89;14;7;6;6;6;0;0;638;194;15
12/03/2025;16;D;70;15;12;5;4;1;1;0;495;149;4
12/03/2025;17;C;120;17;2;4;4;0;0;0;631;219;10
12/03/2025;17;D;91;28;7;10;9;2;0;2;585;377;18
12/03/2025;18;C;62;16;6;2;4;0;0;1;453;205;9
12/03/2025;18;D;93;17;12;9;5;0;0;2;594;311;13
12/03/2025;19;C;44;19;4;3;2;0;0;0;380;163;8
12/03/2025;19;D;68;12;8;7;2;0;0;0;442;223;8
12/03/2025;20;C;28;10;3;0;6;0;0;0;311;124;4
12/03/2025;20;D;30;4;5;5;7;3;0;0;318;158;2
12/03/2025;21;C;34;8;3;2;2;0;1;0;264;112;3
12/03/2025;21;D;21;6;7;1;1;2;0;0;290;145;1
12/03/2025;22;C;32;7;2;3;2;0;0;0;177;62;2
12/03/2025;22;D;42;4;3;1;2;0;0;0;225;120;5
12/03/2025;23;C;23;6;5;2;3;0;0;0;94;43;2
12/03/2025;23;D;16;5;2;2;0;0;0;0;127;66;0
13/03/2025;0;C;8;7;3;1;1;0;0;0;66;24;3
13/03/2025;0;D;7;6;0;1;1;0;0;1;60;36;0
13/03/2025;1;C;5;8;1;0;1;0;0;0;56;8;5
13/03/2025;1;D;3;1;0;2;0;0;0;0;35;14;2
13/03/2025;2;C;7;6;1;1;2;1;0;1;37;11;3
13/03/2025;2;D;5;4;2;1;0;0;0;0;28;17;2
13/03/2025;3;C;8;8;1;0;1;0;0;0;50;12;6
13/03/2025;3;D;16;9;0;1;0;0;0;0;65;3;4
13/03/2025;4;C;29;8;4;3;2;0;0;0;108;40;4
13/03/2025;4;D;22;11;3;2;1;1;1;0;148;17;6
13/03/2025;5;C;81;26;8;7;9;3;0;0;374;239;13
13/03/2025;5;D;56;20;6;3;3;5;2;1;259;70;9
13/03/2025;6;C;7;1;1;0;0;0;0;0;52;39;1
13/03/2025;6;D;10;4;0;0;1;0;0;0;24;8;1
13/03/2025;7;C;48;19;1;4;1;1;0;2;278;171;8
13/03/2025;7;D;46;13;3;1;4;1;0;0;312;62;6
13/03/2025;8;C;58;34;10;8;12;6;0;0;522;222;9
13/03/2025;8;D;83;29;6;6;1;0;1;0;663;127;11
13/03/2025;9;C;70;19;5;6;13;7;0;0;496;151;16
13/03/2025;9;D;79;28;11;8;3;1;0;1;564;100;15
13/03/2025;10;C;56;25;14;3;5;5;0;0;505;161;9
13/03/2025;10;D;79;31;15;7;10;1;0;0;503;135;11
13/03/2025;11;C;56;22;9;6;6;2;0;0;458;140;9
13/03/2025;11;D;89;32;13;8;8;3;0;0;503;151;13
13/03/2025;12;C;94;29;6;1;6;4;0;1;533;187;4
13/03/2025;12;D;85;30;10;12;5;1;0;2;530;129;11
13/03/2025;13;C;84;28;9;4;6;4;0;0;493;202;7
13/03/2025;13;D;96;36;10;5;3;0;0;0;548;122;13
13/03/2025;14;C;77;21;9;7;7;0;0;1;574;158;9
13/03/2025;14;D;69;21;6;4;4;2;0;0;507;133;13
13/03/2025;15;C;80;18;7;5;9;2;0;0;544;159;7
13/03/2025;15;D;91;25;19;4;7;1;0;0;531;151;13
13/03/2025;16;C;61;12;4;4;1;0;0;0;518;153;9
13/03/2025;16;D;66;16;11;8;7;0;1;4;411;163;10
13/03/2025;17;C;114;12;8;4;1;1;0;2;556;228;12
13/03/2025;17;D;89;18;8;6;5;0;0;0;519;234;15
13/03/2025;18;C;74;13;5;2;6;0;0;4;532;209;5
13/03/2025;18;D;95;29;8;9;5;1;0;2;472;308;12
13/03/2025;19;C;45;12;7;4;4;0;0;2;413;150;4
13/03/2025;19;D;69;23;5;4;3;1;0;0;452;205;7
13/03/2025;20;C;30;12;6;3;2;1;0;0;291;103;8
13/03/2025;20;D;27;7;4;3;4;0;0;0;300;154;3
13/03/2025;21;C;30;10;1;0;4;0;0;0;250;102;6
13/03/2025;21;D;22;6;4;2;1;0;0;0;273;119;4
13/03/2025;22;C;34;13;0;1;2;0;1;0;164;64;2
13/03/2025;22;D;43;10;3;0;0;0;0;0;236;95;3
13/03/2025;23;C;13;6;1;1;1;1;0;0;105;51;2
13/03/2025;23;D;14;4;2;2;0;0;0;0;142;64;4
14/03/2025;0;C;5;8;3;1;0;0;0;0;71;18;2
14/03/2025;0;D;6;7;1;0;1;0;0;0;82;37;1
14/03/2025;1;C;2;6;2;1;1;0;0;1;38;13;2
14/03/2025;1;D;7;3;1;1;1;0;0;0;48;13;2
14/03/2025;2;C;9;6;1;2;0;0;0;0;42;14;0
14/03/2025;2;D;6;5;2;0;0;0;0;0;32;15;1
14/03/2025;3;C;16;6;5;1;0;0;0;0;48;8;6
14/03/2025;3;D;17;6;1;1;0;0;0;0;55;9;2
14/03/2025;4;C;33;12;3;1;4;0;0;0;102;63;7
14/03/2025;4;D;32;9;1;4;2;0;0;0;102;9;3
14/03/2025;5;C;89;27;4;11;17;3;0;2;381;218;4
14/03/2025;5;D;58;17;3;4;4;3;1;0;275;60;6
14/03/2025;6;C;134;33;13;13;11;1;0;2;599;522;5
14/03/2025;6;D;113;16;6;2;2;1;0;0;504;137;11
14/03/2025;7;C;107;28;11;9;13;3;0;0;604;441;10
14/03/2025;7;D;118;26;8;0;3;3;0;0;636;156;7
14/03/2025;8;C;75;41;8;5;7;6;0;2;495;214;10
14/03/2025;8;D;93;24;5;5;0;3;1;0;586;95;14
14/03/2025;9;C;73;19;13;7;9;4;0;0;530;103;14
14/03/2025;9;D;101;29;6;7;4;1;0;0;533;96;11
14/03/2025;10;C;75;22;9;3;10;4;0;0;505;118;10
14/03/2025;10;D;93;23;13;4;6;0;0;1;573;108;14
14/03/2025;11;C;67;24;8;3;2;9;0;1;574;151;14
14/03/2025;11;D;88;28;10;14;6;1;0;1;554;139;11
14/03/2025;12;C;78;30;6;2;7;1;0;0;625;128;10
14/03/2025;12;D;86;20;13;10;10;4;0;0;603;130;13
14/03/2025;13;C;67;26;12;5;5;3;1;0;603;169;10
14/03/2025;13;D;83;30;16;5;7;0;0;0;640;145;10
14/03/2025;14;C;67;26;13;4;1;4;0;0;591;158;13
14/03/2025;14;D;87;31;8;8;4;0;0;1;582;140;8
14/03/2025;15;C;80;17;9;7;8;2;0;0;576;154;13
14/03/2025;15;D;76;34;25;9;8;1;0;1;613;145;12
14/03/2025;16;C;95;20;10;3;5;0;0;0;712;180;5
14/03/2025;16;D;89;21;12;7;7;0;0;2;602;262;10
14/03/2025;17;C;142;18;9;7;5;1;0;0;764;160;6
14/03/2025;17;D;84;20;9;9;2;1;0;1;586;289;7
14/03/2025;18;C;69;13;6;8;3;0;0;1;656;169;16
14/03/2025;18;D;112;30;10;8;8;3;0;1;740;274;12
14/03/2025;19;C;61;12;3;3;2;1;0;0;481;87;5
14/03/2025;19;D;74;14;9;4;4;0;0;1;547;184;7
14/03/2025;20;C;39;10;0;1;4;2;0;0;370;100;4
14/03/2025;20;D;43;11;6;7;2;1;0;0;454;125;1
14/03/2025;21;C;35;11;2;3;4;0;0;0;301;68;8
14/03/2025;21;D;39;5;5;2;4;0;0;0;311;97;4
14/03/2025;22;C;28;6;1;2;1;0;0;0;210;42;3
14/03/2025;22;D;44;7;3;1;0;0;2;0;277;66;3
14/03/2025;23;C;14;4;4;2;1;0;0;0;119;38;3
14/03/2025;23;D;14;4;1;2;2;0;0;0;117;53;1
15/03/2025;0;C;10;5;1;1;3;1;0;0;73;20;2
15/03/2025;0;D;7;1;1;1;1;0;0;0;84;40;2
15/03/2025;1;C;5;6;1;1;1;0;0;0;66;9;4
15/03/2025;1;D;8;1;0;2;1;0;0;0;69;17;2
15/03/2025;2;C;10;5;0;0;0;0;0;0;57;5;0
15/03/2025;2;D;7;2;0;2;0;0;0;0;31;6;3
15/03/2025;3;C;10;10;2;0;0;0;0;0;41;7;3
15/03/2025;3;D;8;3;0;1;0;0;0;0;44;6;3
15/03/2025;4;C;19;6;4;0;1;0;0;0;89;36;2
15/03/2025;4;D;12;4;5;0;1;0;1;0;85;22;4
15/03/2025;5;C;49;12;8;2;2;1;0;1;258;143;3
15/03/2025;5;D;33;8;2;0;0;3;1;0;232;60;6
15/03/2025;6;C;68;13;9;10;6;2;0;0;409;269;8
15/03/2025;6;D;57;11;3;2;2;0;0;0;379;124;10
15/03/2025;7;C;45;25;8;7;7;1;0;0;560;332;13
15/03/2025;7;D;73;16;7;1;1;2;1;0;476;129;7
15/03/2025;8;C;62;21;10;6;4;2;0;0;558;230;8
15/03/2025;8;D;55;15;7;7;1;0;0;0;575;140;15
15/03/2025;9;C;50;13;8;8;4;2;0;1;564;193;11
15/03/2025;9;D;62;19;14;5;4;1;0;0;558;111;10
15/03/2025;10;C;58;19;7;5;2;0;0;1;586;170;9
15/03/2025;10;D;59;21;17;5;6;1;0;0;564;166;11
15/03/2025;11;C;62;23;7;4;1;1;1;0;579;189;13
15/03/2025;11;D;73;19;15;4;4;1;0;2;623;177;14
15/03/2025;12;C;46;16;8;3;6;1;0;1;508;161;16
15/03/2025;12;D;65;27;15;6;4;0;0;1;619;227;22
15/03/2025;13;C;52;13;5;4;0;1;0;0;564;183;10
15/03/2025;13;D;67;15;8;6;3;0;1;1;658;228;8
15/03/2025;14;C;65;12;4;4;2;0;1;0;537;179;13
15/03/2025;14;D;43;13;9;5;5;0;0;1;562;178;15
15/03/2025;15;C;28;7;2;2;0;0;0;0;433;122;10
15/03/2025;15;D;38;8;4;4;4;0;0;0;534;163;10
15/03/2025;16;C;40;11;5;1;6;1;0;0;492;173;13
15/03/2025;16;D;40;8;5;2;4;0;0;0;547;181;5
15/03/2025;17;C;39;6;1;1;4;0;0;0;543;200;3
15/03/2025;17;D;36;3;7;0;0;1;0;0;512;208;11
15/03/2025;18;C;30;2;1;3;2;0;0;0;510;184;11
15/03/2025;18;D;31;6;0;1;1;0;0;0;481;178;6
15/03/2025;19;C;23;8;2;1;1;0;0;0;417;146;5
15/03/2025;19;D;24;1;1;4;0;0;0;0;381;180;2
15/03/2025;20;C;16;8;0;1;2;0;0;0;354;130;3
15/03/2025;20;D;22;3;2;2;1;0;0;0;412;142;6
15/03/2025;21;C;19;3;1;0;0;0;0;1;312;111;1
15/03/2025;21;D;22;2;0;1;0;0;0;0;355;121;4
15/03/2025;22;C;10;3;0;1;1;0;0;0;235;84;4
15/03/2025;22;D;12;5;3;0;0;0;0;2;309;103;4
15/03/2025;23;C;7;2;2;0;1;0;1;0;164;64;3
15/03/2025;23;D;10;2;1;0;1;0;0;0;202;82;1
16/03/2025;0;C;5;3;0;1;0;0;0;0;102;21;0
16/03/2025;0;D;4;1;0;0;0;0;0;1;141;65;2
16/03/2025;1;C;5;0;0;0;0;0;0;0;65;19;0
16/03/2025;1;D;4;0;0;0;0;0;0;0;66;29;0
16/03/2025;2;C;1;0;0;3;0;0;0;0;44;6;2
16/03/2025;2;D;4;0;0;1;0;0;0;0;65;28;1
16/03/2025;3;C;2;5;1;0;0;0;0;0;53;16;2
16/03/2025;3;D;3;3;0;0;0;0;0;0;66;16;1
16/03/2025;4;C;5;0;1;1;1;0;0;0;52;14;0
16/03/2025;4;D;8;3;0;0;1;0;0;0;83;9;6
16/03/2025;5;C;16;5;2;0;0;0;0;0;153;101;4
16/03/2025;5;D;14;3;1;1;0;0;0;0;167;79;11
16/03/2025;6;C;25;2;4;0;0;0;0;0;310;194;1
16/03/2025;6;D;22;6;1;1;1;0;0;0;298;140;5
16/03/2025;7;C;33;4;2;1;0;0;0;0;321;151;10
16/03/2025;7;D;24;3;4;0;1;0;0;0;437;127;9
16/03/2025;8;C;22;7;3;0;2;0;0;0;371;125;3
16/03/2025;8;D;28;5;3;0;0;0;0;0;422;114;9
16/03/2025;9;C;21;3;4;0;2;1;0;0;476;164;8
16/03/2025;9;D;24;9;2;1;3;0;0;0;516;152;11
16/03/2025;10;C;27;3;0;0;4;0;0;1;428;161;6
16/03/2025;10;D;30;4;1;1;1;1;0;0;535;133;9
16/03/2025;11;C;12;1;1;0;1;1;0;0;285;84;8
16/03/2025;11;D;29;6;3;1;1;0;0;1;531;128;6
16/03/2025;12;D;16;5;5;3;1;0;0;0;515;120;9
16/03/2025;13;D;29;5;1;2;2;0;0;0;483;134;12
16/03/2025;14;C;20;1;1;0;1;0;0;0;337;105;9
16/03/2025;14;D;15;3;0;1;3;0;0;0;389;72;6
16/03/2025;15;C;24;3;3;3;2;0;0;0;528;154;8
16/03/2025;15;D;24;0;0;1;2;0;0;0;459;125;7
16/03/2025;16;C;21;3;3;3;4;1;0;1;653;173;5
16/03/2025;16;D;24;2;3;1;1;0;0;0;515;119;2
16/03/2025;17;C;22;7;4;1;5;1;0;2;808;226;14
16/03/2025;17;D;24;4;2;4;2;1;0;0;534;125;10
16/03/2025;18;C;14;4;2;2;2;0;0;1;751;199;16
16/03/2025;18;D;19;4;2;1;0;0;0;0;459;155;4
16/03/2025;19;C;15;3;2;1;2;0;0;0;467;150;5
16/03/2025;19;D;19;1;3;2;2;0;0;0;379;131;5
16/03/2025;20;C;9;4;3;0;0;1;0;0;296;94;8
16/03/2025;20;D;12;1;2;0;1;0;0;0;351;110;3
16/03/2025;21;C;14;4;1;0;1;1;0;0;350;110;3
16/03/2025;21;D;12;3;1;0;0;0;0;0;356;110;2
16/03/2025;22;C;13;4;3;1;1;1;0;0;235;72;2
16/03/2025;22;D;9;3;1;1;0;0;0;0;225;95;3
16/03/2025;23;C;7;5;0;1;3;1;0;0;142;35;1
16/03/2025;23;D;5;2;1;0;1;1;0;0;128;52;1
17/03/2025;0;C;7;8;3;0;2;1;0;0;80;27;1
17/03/2025;0;D;0;1;1;0;0;0;0;0;66;33;1
17/03/2025;1;C;4;2;1;0;0;0;0;0;48;16;4
17/03/2025;1;D;2;3;0;0;2;0;0;0;60;10;1
17/03/2025;2;C;10;7;0;1;0;0;0;1;39;6;1
17/03/2025;2;D;7;5;2;0;0;0;0;0;38;17;0
17/03/2025;3;C;3;6;2;1;2;0;0;0;37;10;2
17/03/2025;3;D;14;4;2;0;1;0;0;0;49;2;1
17/03/2025;4;C;26;13;3;1;4;1;1;0;124;52;3
17/03/2025;4;D;25;5;1;2;1;0;0;0;128;21;7
17/03/2025;5;C;86;17;5;7;7;3;0;0;454;290;8
17/03/2025;5;D;50;13;2;5;2;2;0;0;317;69;4
17/03/2025;6;C;102;23;10;8;12;4;0;2;712;558;5
17/03/2025;6;D;121;20;4;8;4;1;0;0;569;135;12
17/03/2025;7;C;88;49;8;8;7;1;0;0;714;438;11
17/03/2025;7;D;86;19;8;5;5;1;0;0;734;155;7
17/03/2025;8;C;70;33;13;7;16;3;0;0;565;242;14
17/03/2025;8;D;77;29;15;3;3;0;1;2;620;156;10
17/03/2025;9;C;80;22;9;5;5;5;0;1;505;158;11
17/03/2025;9;D;86;29;5;6;4;2;0;0;655;127;12
17/03/2025;10;C;63;28;10;6;7;2;0;0;546;156;7
17/03/2025;10;D;101;25;16;8;6;1;1;0;533;138;17
17/03/2025;11;C;92;15;7;4;5;2;1;1;575;155;7
17/03/2025;11;D;93;27;13;9;3;2;0;0;495;141;5
17/03/2025;12;C;76;19;13;4;4;2;0;3;535;185;3
17/03/2025;12;D;84;26;12;13;5;2;0;1;565;177;7
17/03/2025;13;C;61;32;9;2;4;3;0;2;567;175;6
17/03/2025;13;D;67;18;7;5;5;0;0;0;534;143;11
17/03/2025;14;C;76;31;9;3;11;3;0;2;544;159;8
17/03/2025;14;D;75;35;20;7;3;3;0;0;524;146;13
17/03/2025;15;C;73;19;7;4;5;0;0;2;573;170;10
17/03/2025;15;D;43;16;7;2;3;0;0;0;424;87;6
17/03/2025;16;C;78;17;5;7;3;3;0;0;652;191;5
17/03/2025;16;D;105;28;17;12;11;0;0;2;580;193;11
17/03/2025;17;C;140;12;6;3;6;1;0;1;723;271;11
17/03/2025;17;D;101;22;8;5;2;0;0;0;536;358;15
17/03/2025;18;C;71;9;3;4;3;1;0;0;510;191;6
17/03/2025;18;D;111;21;11;4;8;0;0;1;513;324;8
17/03/2025;19;C;37;12;4;5;8;2;0;0;364;145;6
17/03/2025;19;D;49;10;6;5;4;1;1;0;418;208;6
17/03/2025;20;C;40;10;1;1;3;0;0;0;278;118;4
17/03/2025;20;D;35;8;2;3;7;0;0;1;318;143;7
17/03/2025;21;C;33;5;3;4;8;1;0;0;241;93;3
17/03/2025;21;D;29;4;4;4;2;0;1;0;272;109;3
17/03/2025;22;C;34;12;5;2;1;0;0;1;146;69;2
17/03/2025;22;D;43;7;9;1;1;0;0;0;206;90;2
17/03/2025;23;C;17;4;2;0;1;0;0;0;92;32;4
17/03/2025;23;D;12;8;1;1;0;0;0;0;124;53;1
20/03/2025;0;C;13;5;3;2;1;0;0;1;78;20;7
20/03/2025;0;D;4;11;3;1;1;0;0;0;81;31;3
20/03/2025;1;C;8;7;1;0;2;1;0;0;63;11;4
20/03/2025;1;D;1;2;0;0;0;0;0;0;47;17;2
20/03/2025;2;C;9;7;3;2;0;0;0;0;38;12;2
20/03/2025;2;D;3;2;0;2;0;0;0;0;34;17;1
20/03/2025;3;C;7;10;3;1;0;0;0;1;54;8;6
20/03/2025;3;D;24;6;1;1;1;0;0;0;70;6;5
20/03/2025;4;C;31;12;4;6;4;1;0;0;108;52;4
20/03/2025;4;D;27;9;1;2;1;0;0;0;116;6;7
20/03/2025;5;C;84;26;10;8;18;4;0;2;346;292;11
20/03/2025;5;D;58;20;2;6;6;3;0;0;258;79;8
20/03/2025;6;C;113;31;16;5;12;5;0;1;614;526;9
20/03/2025;6;D;126;10;7;4;3;1;0;0;535;148;9
20/03/2025;7;C;102;36;11;10;13;0;0;1;574;391;10
20/03/2025;7;D;100;18;6;3;4;2;0;0;718;151;12
20/03/2025;8;C;71;21;15;6;6;6;0;1;474;238;9
20/03/2025;8;D;113;32;7;6;2;0;1;0;633;124;17
20/03/2025;9;C;66;27;13;10;13;8;0;0;497;173;12
20/03/2025;9;D;95;31;10;4;8;1;2;1;550;139;9
20/03/2025;10;C;59;16;12;8;4;4;0;2;483;160;8
