UF;BR;Km;Ano;Latitude;Longitude
AL;104;89,3;2023;-9,490936;-35,814958
Data;Hora;Sentido;(A) Ônibus/Caminhão de 2 eixos;(B) Ônibus/Caminhão de 3 eixos;(C) Caminhão de 4 eixos;(D) Caminhão de 5 eixos;(E) Caminhão de 6 eixos;(F) Caminhão de 7 eixos;(G) Caminhão de 8 eixos;(H) Caminhão de 9 eixos;(I) Passeio;(J) Motocicleta;(L) Indefinido
13/02/2023;19;C;49;9;1;4;5;2;1;2;432;111;9
13/02/2023;19;D;74;15;9;7;6;0;1;0;468;99;8
13/02/2023;20;C;33;15;13;6;3;0;1;0;325;76;6
13/02/2023;20;D;35;8;7;2;0;0;0;1;337;72;7
13/02/2023;21;C;28;5;9;1;1;1;0;0;235;77;7
13/02/2023;21;D;21;6;7;6;3;0;0;0;262;40;2
13/02/2023;22;C;26;6;10;3;6;1;0;1;155;52;8
13/02/2023;22;D;38;9;5;2;2;0;0;1;228;42;4
13/02/2023;23;C;23;3;6;0;0;0;0;0;116;29;5
13/02/2023;23;D;22;7;3;3;5;1;0;4;122;32;2
14/02/2023;0;C;10;4;0;1;3;0;0;0;70;13;3
14/02/2023;0;D;10;4;6;1;3;1;0;0;64;12;1
14/02/2023;1;C;5;5;1;2;1;0;0;0;52;8;2
14/02/2023;1;D;4;5;4;2;3;0;0;0;37;3;0
14/02/2023;2;C;12;5;2;0;3;0;0;0;19;14;1
14/02/2023;2;D;9;5;3;3;4;0;0;0;41;4;1
14/02/2023;3;C;12;9;2;1;1;0;0;0;38;10;2
14/02/2023;3;D;18;6;1;4;3;1;0;2;46;3;3
14/02/2023;4;C;47;15;2;5;7;0;0;0;99;33;3
14/02/2023;4;D;36;11;8;4;3;1;0;1;84;10;4
14/02/2023;5;C;129;29;16;4;10;1;1;3;352;208;4
14/02/2023;5;D;69;27;7;2;5;2;0;3;236;26;6
14/02/2023;6;C;138;22;17;12;9;3;0;0;544;430;13
14/02/2023;6;D;120;17;9;5;6;3;0;2;475;64;11
14/02/2023;7;C;94;35;8;8;11;1;0;1;580;322;10
14/02/2023;7;D;112;23;9;5;5;0;0;0;644;66;6
14/02/2023;8;C;81;26;14;9;12;5;0;2;540;175;10
14/02/2023;8;D;100;17;9;3;9;1;1;1;611;64;16
14/02/2023;9;C;77;28;7;11;9;3;0;1;468;143;15
14/02/2023;9;D;96;37;7;8;14;1;0;1;534;60;13
14/02/2023;10;C;64;36;7;3;6;2;0;3;502;100;7
14/02/2023;10;D;122;32;13;8;4;2;0;1;497;60;12
14/02/2023;11;C;94;19;10;7;6;1;0;2;474;120;8
14/02/2023;11;D;101;35;14;13;7;0;0;0;467;52;10
14/02/2023;12;C;87;19;8;3;5;3;0;0;467;130;7
14/02/2023;12;D;90;26;14;6;7;2;0;2;515;75;4
14/02/2023;13;C;79;33;8;11;9;2;0;2;519;130;9
14/02/2023;13;D;90;27;11;12;7;2;0;1;474;55;4
14/02/2023;14;C;95;17;11;7;7;3;0;0;511;126;13
14/02/2023;14;D;97;23;18;3;4;0;0;1;431;63;5
14/02/2023;15;C;95;27;14;7;5;1;0;0;513;132;16
14/02/2023;15;D;91;29;15;7;8;1;1;1;433;64;9
14/02/2023;16;C;107;22;6;5;2;1;0;2;557;126;10
14/02/2023;16;D;114;33;17;6;14;2;1;2;467;88;8
14/02/2023;17;C;130;17;10;7;4;0;0;0;612;182;9
14/02/2023;17;D;105;29;22;9;8;0;1;1;600;163;7
14/02/2023;18;C;92;11;2;2;7;0;0;3;504;179;10
14/02/2023;18;D;122;29;12;9;10;2;0;2;552;151;21
14/02/2023;19;C;55;10;2;7;8;0;0;0;378;111;3
14/02/2023;19;D;84;17;9;10;5;0;0;1;436;124;3
14/02/2023;20;C;32;11;5;0;4;0;0;0;310;91;7
14/02/2023;20;D;38;20;8;11;11;0;0;0;347;77;4
14/02/2023;21;C;30;9;13;0;4;0;0;0;215;86;7
14/02/2023;21;D;23;10;5;4;4;4;0;2;287;58;3
14/02/2023;22;C;31;7;7;3;3;1;0;0;179;58;0
14/02/2023;22;D;46;9;6;4;9;0;0;1;250;53;2
14/02/2023;23;C;19;5;3;3;1;1;0;0;109;26;1
14/02/2023;23;D;22;4;4;2;1;0;0;0;150;30;1
15/02/2023;0;C;8;8;5;2;1;0;0;0;49;17;0
15/02/2023;0;D;15;6;3;1;3;0;0;0;53;10;0
15/02/2023;1;C;7;10;3;1;2;1;0;2;32;9;1
15/02/2023;1;D;5;5;2;2;4;0;0;0;37;4;1
15/02/2023;2;C;10;6;1;0;3;0;0;0;38;11;0
15/02/2023;2;D;7;3;4;2;0;1;0;2;33;4;1
15/02/2023;3;C;11;6;0;0;2;0;0;0;39;17;0
15/02/2023;3;D;7;13;2;4;3;2;0;0;49;7;1
15/02/2023;4;C;40;16;9;3;4;0;0;0;78;29;6
15/02/2023;4;D;34;5;3;9;4;1;0;0;82;8;2
15/02/2023;5;C;114;29;9;8;17;1;1;2;326;189;4
15/02/2023;5;D;61;13;7;5;2;2;0;0;214;18;4
15/02/2023;6;C;116;27;9;7;10;1;0;1;502;433;8
15/02/2023;6;D;117;15;5;9;5;1;0;0;467;64;8
15/02/2023;7;C;87;21;11;4;6;1;0;1;556;321;11
15/02/2023;7;D;124;20;9;1;6;0;0;0;619;64;7
15/02/2023;8;C;75;27;15;5;7;2;1;1;517;164;9
15/02/2023;8;D;117;29;15;4;6;0;0;1;592;56;5
15/02/2023;9;C;85;31;6;8;6;6;0;0;521;123;13
15/02/2023;9;D;108;24;10;8;7;1;0;0;566;52;16
15/02/2023;10;C;88;16;10;3;8;1;0;1;449;126;14
15/02/2023;10;D;89;36;11;3;6;4;0;1;519;56;18
15/02/2023;11;C;82;22;8;9;11;0;0;4;485;133;7
15/02/2023;11;D;105;24;13;8;9;3;0;0;484;50;14
15/02/2023;12;C;86;18;9;7;3;3;0;2;511;126;5
15/02/2023;12;D;103;20;11;10;10;1;0;1;475;65;13
15/02/2023;13;C;105;19;4;5;6;2;0;0;483;137;7
15/02/2023;13;D;91;23;7;7;5;2;0;2;445;70;8
15/02/2023;14;C;84;17;10;7;2;1;0;1;429;127;9
15/02/2023;14;D;93;20;6;8;5;1;0;1;499;54;12
15/02/2023;15;C;111;32;10;13;9;1;2;1;607;115;19
15/02/2023;15;D;91;23;11;5;11;1;1;1;486;64;8
15/02/2023;16;C;104;17;7;9;8;1;0;0;643;138;8
15/02/2023;16;D;103;27;14;10;9;1;0;2;526;110;8
15/02/2023;17;C;155;13;4;2;4;0;0;2;638;170;12
15/02/2023;17;D;105;16;19;5;13;2;0;1;543;180;9
15/02/2023;18;C;93;14;4;3;7;1;0;0;510;158;9
15/02/2023;18;D;124;19;10;14;13;3;0;0;541;154;13
15/02/2023;19;C;56;10;3;6;4;1;0;1;379;93;4
15/02/2023;19;D;71;8;10;13;3;0;0;2;457;101;3
15/02/2023;20;C;38;6;5;1;6;1;0;3;265;91;4
15/02/2023;20;D;39;10;4;6;5;0;0;1;359;74;9
15/02/2023;21;C;40;14;5;2;3;0;0;1;264;67;2
15/02/2023;21;D;23;4;2;6;5;0;0;1;294;52;2
15/02/2023;22;C;32;5;2;2;3;1;0;0;169;46;3
15/02/2023;22;D;33;5;7;3;2;0;0;0;229;34;3
15/02/2023;23;C;24;8;3;3;2;0;0;0;124;35;3
15/02/2023;23;D;21;5;0;2;2;0;0;2;136;24;2
16/02/2023;0;C;21;6;7;4;2;1;0;0;69;15;4
16/02/2023;0;D;11;5;1;3;0;1;0;0;65;13;1
16/02/2023;1;C;15;5;0;0;2;1;0;0;64;11;6
16/02/2023;1;D;7;4;3;1;2;0;0;2;51;4;1
16/02/2023;2;C;6;4;0;0;1;0;0;1;52;6;5
16/02/2023;2;D;8;0;1;1;0;0;0;0;49;4;1
16/02/2023;3;C;13;7;2;2;0;0;0;0;46;13;2
16/02/2023;3;D;15;2;2;2;1;0;0;1;57;4;2
16/02/2023;4;C;42;10;2;3;3;0;0;0;84;39;4
16/02/2023;4;D;30;12;5;0;6;0;0;0;81;5;2
16/02/2023;5;C;128;27;10;11;16;2;0;1;342;193;10
16/02/2023;5;D;70;16;3;2;5;4;0;1;251;22;7
16/02/2023;6;C;125;27;10;11;7;0;0;0;552;412;13
16/02/2023;6;D;130;11;7;5;6;2;1;3;518;85;9
16/02/2023;7;C;97;30;8;4;7;2;0;2;524;296;9
16/02/2023;7;D;118;14;7;4;4;1;0;2;590;72;14
16/02/2023;8;C;73;34;10;8;7;3;0;0;507;181;11
16/02/2023;8;D;107;20;7;10;3;1;0;0;604;60;7
16/02/2023;9;C;84;29;5;6;4;5;0;3;483;142;15
16/02/2023;9;D;103;17;9;8;4;0;0;1;560;46;11
16/02/2023;10;C;70;27;4;3;8;1;0;2;474;122;11
16/02/2023;10;D;107;33;10;9;6;0;0;0;524;47;14
16/02/2023;11;C;75;22;8;7;9;1;0;1;488;113;9
16/02/2023;11;D;112;34;10;8;9;1;0;0;503;64;5
16/02/2023;12;C;95;19;5;6;5;3;1;0;517;107;7
16/02/2023;12;D;101;22;6;3;10;4;0;0;537;62;7
16/02/2023;13;C;98;18;9;7;12;2;0;0;529;129;10
16/02/2023;13;D;111;28;6;9;3;2;0;0;499;63;3
16/02/2023;14;C;109;22;7;4;6;3;0;0;546;131;9
16/02/2023;14;D;91;25;5;8;5;1;1;0;561;62;13
16/02/2023;15;C;107;18;10;6;6;4;0;0;635;134;14
16/02/2023;15;D;90;27;12;9;9;1;1;0;522;48;12
16/02/2023;16;C;96;23;8;8;10;2;0;2;570;114;13
16/02/2023;16;D;110;29;13;8;5;1;1;2;466;82;10
16/02/2023;17;C;149;16;5;4;7;0;0;1;826;179;11
16/02/2023;17;D;104;22;16;6;6;3;2;3;686;174;14
16/02/2023;18;C;109;17;5;2;3;0;0;1;725;141;10
16/02/2023;18;D;109;17;11;10;7;4;0;1;474;118;13
16/02/2023;19;C;68;13;6;9;2;2;0;1;489;127;10
16/02/2023;19;D;91;23;13;5;3;1;0;2;628;120;6
16/02/2023;20;C;34;14;9;2;3;0;0;2;425;116;13
16/02/2023;20;D;42;13;7;4;11;1;1;1;479;130;7
16/02/2023;21;C;39;13;12;3;3;0;0;0;335;106;3
16/02/2023;21;D;26;8;6;4;4;5;0;0;346;73;3
16/02/2023;22;C;38;6;8;3;2;1;0;0;243;83;2
16/02/2023;22;D;48;6;2;2;2;0;0;1;307;63;6
16/02/2023;23;C;21;0;8;4;2;0;0;0;149;52;4
16/02/2023;23;D;19;6;3;5;2;0;0;2;160;20;5
17/02/2023;0;C;4;10;4;0;4;0;0;0;55;12;2
17/02/2023;0;D;10;6;2;3;3;0;0;0;67;16;2
17/02/2023;1;C;9;3;8;4;3;0;1;1;66;5;2
17/02/2023;1;D;10;1;1;6;4;1;0;1;59;8;2
17/02/2023;2;C;9;3;5;1;2;1;0;0;44;7;2
17/02/2023;2;D;6;2;2;2;2;1;0;1;61;10;0
17/02/2023;3;C;11;3;1;1;4;0;0;0;31;17;1
17/02/2023;3;D;15;3;1;3;1;0;0;0;53;4;1
17/02/2023;4;C;44;12;4;4;5;0;0;0;80;36;3
17/02/2023;4;D;38;6;3;4;4;0;0;1;116;11;4
17/02/2023;5;C;119;12;8;9;10;4;0;2;340;193;13
17/02/2023;5;D;70;14;4;1;4;1;0;1;279;19;5
17/02/2023;6;C;121;20;10;6;5;1;0;3;496;360;10
17/02/2023;6;D;123;13;2;4;3;1;1;0;420;56;7
17/02/2023;7;C;78;21;5;2;10;1;0;1;436;259;11
17/02/2023;7;D;86;21;7;1;4;1;0;1;536;72;9
17/02/2023;8;C;69;19;6;9;5;1;0;5;439;149;11
17/02/2023;8;D;97;22;6;6;1;1;0;0;528;53;11
17/02/2023;9;C;84;23;5;4;7;2;0;3;409;108;14
17/02/2023;9;D;79;25;6;4;4;0;0;1;497;45;14
17/02/2023;10;C;51;21;4;8;7;1;0;1;456;101;16
17/02/2023;10;D;80;21;7;3;3;2;2;0;526;40;7
17/02/2023;11;C;45;12;8;2;12;1;0;0;394;76;3
17/02/2023;11;D;64;15;13;4;1;1;0;0;477;52;10
17/02/2023;12;C;51;17;5;5;5;1;0;0;439;85;4
17/02/2023;12;D;74;21;14;6;4;1;0;0;533;62;20
17/02/2023;13;C;72;16;7;3;7;0;0;0;474;104;4
17/02/2023;13;D;82;17;4;5;6;3;0;1;562;56;11
17/02/2023;14;C;75;23;6;1;7;1;0;0;469;100;12
17/02/2023;14;D;73;14;10;3;1;2;0;0;623;61;15
17/02/2023;15;C;103;22;14;3;5;1;2;2;560;99;15
17/02/2023;15;D;84;20;12;5;3;0;0;1;669;67;13
17/02/2023;16;C;102;16;8;7;3;2;1;1;593;137;9
17/02/2023;16;D;89;20;10;6;9;3;0;0;630;126;11
17/02/2023;17;C;119;12;3;4;8;1;0;1;620;134;15
17/02/2023;17;D;99;19;15;3;4;1;0;0;643;123;13
17/02/2023;18;C;85;13;4;3;3;0;0;0;573;164;2
17/02/2023;18;D;94;17;15;8;9;1;0;1;711;138;14
17/02/2023;19;C;45;10;1;5;6;0;0;1;478;107;10
17/02/2023;19;D;81;8;8;4;6;1;0;1;624;124;6
17/02/2023;20;C;37;10;7;2;2;0;0;1;415;96;9
17/02/2023;20;D;36;7;3;4;3;1;0;1;558;76;8
17/02/2023;21;C;24;13;5;3;1;0;1;1;342;79;13
17/02/2023;21;D;27;10;4;4;1;0;0;0;434;53;5
17/02/2023;22;C;15;7;7;7;2;0;0;0;259;64;6
17/02/2023;22;D;31;6;3;4;2;0;0;1;301;50;3
17/02/2023;23;C;14;8;4;3;1;1;0;1;181;40;3
17/02/2023;23;D;22;4;10;2;1;1;0;0;181;25;4
18/02/2023;0;C;10;9;4;2;1;0;0;1;88;21;3
18/02/2023;0;D;13;5;1;3;0;1;0;0;99;17;5
18/02/2023;1;C;9;5;3;4;2;1;0;0;56;10;1
18/02/2023;1;D;7;2;1;0;0;1;0;0;71;21;4
18/02/2023;2;C;15;1;5;1;2;3;0;0;45;11;0
18/02/2023;2;D;7;3;3;1;1;0;0;1;65;1;2
18/02/2023;3;C;10;3;3;1;1;0;0;0;46;13;2
18/02/2023;3;D;14;4;1;1;0;1;0;0;74;11;11
18/02/2023;4;C;22;4;3;4;2;1;0;0;88;19;5
18/02/2023;4;D;25;6;3;2;2;3;0;2;193;18;4
18/02/2023;5;C;68;14;3;6;5;1;0;1;214;114;7
18/02/2023;5;D;46;7;4;3;2;1;0;0;396;37;10
18/02/2023;6;C;84;13;12;5;10;2;0;1;346;216;9
18/02/2023;6;D;49;7;9;1;4;0;1;0;502;67;8
18/02/2023;7;C;69;10;8;7;10;2;0;1;419;179;10
18/02/2023;7;D;67;9;3;1;2;1;0;1;547;68;12
18/02/2023;8;C;66;21;11;7;5;2;0;1;573;137;10
18/02/2023;8;D;83;17;2;2;4;0;0;0;636;72;7
18/02/2023;9;C;61;19;5;5;4;1;0;1;602;126;10
18/02/2023;9;D;92;22;10;4;1;2;0;2;733;86;12
18/02/2023;10;C;67;15;6;7;5;0;0;1;655;115;8
18/02/2023;10;D;78;21;5;5;2;1;0;0;763;76;18
18/02/2023;11;C;56;12;3;5;7;1;0;0;729;111;14
18/02/2023;11;D;67;20;6;2;7;1;0;2;760;93;20
18/02/2023;12;C;72;11;1;1;6;3;0;0;640;110;8
18/02/2023;12;D;67;11;5;8;4;1;1;0;736;101;14
18/02/2023;13;C;66;9;4;2;4;0;0;2;537;105;14
18/02/2023;13;D;60;12;3;6;3;2;0;0;657;85;15
18/02/2023;14;C;60;8;7;5;1;0;0;0;517;120;10
18/02/2023;14;D;66;13;6;6;3;1;0;0;687;81;32
18/02/2023;15;C;57;6;4;3;2;2;0;0;549;117;9
18/02/2023;15;D;66;7;5;5;1;5;0;0;704;106;18
18/02/2023;16;C;48;3;2;4;6;3;0;1;529;94;9
18/02/2023;16;D;47;3;6;2;4;3;2;1;613;80;10
18/02/2023;17;C;40;3;2;3;2;1;0;2;560;139;9
18/02/2023;17;D;54;6;10;6;2;2;0;1;582;113;7
18/02/2023;18;C;41;7;2;2;1;1;0;1;602;124;7
18/02/2023;18;D;49;9;4;5;4;0;0;1;495;79;3
18/02/2023;19;C;28;4;3;5;3;1;0;0;443;107;3
18/02/2023;19;D;42;4;4;1;2;0;0;0;471;54;8
18/02/2023;20;C;17;7;1;2;4;1;0;1;371;91;5
18/02/2023;20;D;23;1;1;2;1;0;0;0;339;40;2
18/02/2023;21;C;18;2;1;2;1;2;0;0;265;88;6
18/02/2023;21;D;10;1;1;1;1;1;0;0;317;57;7
18/02/2023;22;C;16;3;1;0;4;1;0;0;257;63;6
18/02/2023;22;D;13;1;0;0;1;1;0;0;237;32;2
18/02/2023;23;C;8;4;2;0;0;1;0;1;141;41;0
18/02/2023;23;D;9;4;1;1;1;0;0;1;174;40;1
19/02/2023;0;C;2;2;2;0;0;1;0;0;105;30;4
19/02/2023;0;D;8;0;1;0;0;3;0;0;102;18;3
19/02/2023;1;C;2;1;0;1;0;2;0;0;58;6;2
19/02/2023;1;D;1;0;0;0;0;1;0;0;72;12;0
19/02/2023;2;C;5;1;0;0;0;0;0;0;52;9;2
19/02/2023;2;D;2;1;0;0;0;3;0;0;42;11;2
19/02/2023;3;C;4;1;0;0;0;1;0;0;73;24;4
19/02/2023;3;D;7;1;0;0;0;1;0;3;50;4;0
19/02/2023;4;C;10;0;0;1;0;3;0;0;56;22;3
19/02/2023;4;D;8;4;1;0;1;2;0;0;77;14;2
19/02/2023;5;C;33;3;2;1;1;0;0;0;130;67;4
19/02/2023;5;D;13;4;0;1;0;4;0;1;191;20;3
19/02/2023;6;C;39;3;2;0;5;0;0;0;217;128;6
19/02/2023;6;D;31;1;0;0;2;1;0;1;329;54;5
19/02/2023;7;C;35;2;0;0;2;0;0;0;307;92;5
19/02/2023;7;D;46;5;1;1;1;0;0;1;400;67;3
19/02/2023;8;C;33;5;2;2;6;0;1;0;418;89;3
19/02/2023;8;D;38;7;5;0;4;2;0;1;478;67;8
19/02/2023;9;C;27;4;2;2;3;2;0;1;444;111;13
19/02/2023;9;D;34;5;7;1;7;0;0;2;596;70;11
19/02/2023;10;C;29;4;0;0;3;2;0;0;449;107;5
19/02/2023;10;D;28;1;2;2;3;2;0;0;592;68;10
19/02/2023;11;C;25;1;1;3;4;1;0;2;465;117;8
19/02/2023;11;D;35;3;1;1;2;1;0;0;581;63;11
19/02/2023;12;C;34;6;1;1;3;1;0;1;426;102;3
19/02/2023;12;D;33;5;2;0;2;1;0;1;521;80;6
19/02/2023;13;C;31;4;2;2;3;0;0;1;371;108;1
19/02/2023;13;D;33;5;3;3;2;3;0;0;410;69;4
19/02/2023;14;C;26;2;0;0;2;3;0;0;393;108;4
19/02/2023;14;D;27;2;2;0;2;1;0;1;396;42;2
19/02/2023;15;C;27;2;1;0;2;1;0;0;391;111;5
19/02/2023;15;D;38;3;2;1;3;2;1;2;424;58;6
19/02/2023;16;C;34;1;0;0;0;1;0;1;522;119;9
19/02/2023;16;D;27;2;0;0;2;1;0;0;382;46;2
19/02/2023;17;C;29;0;3;1;1;0;0;0;598;150;8
19/02/2023;17;D;35;5;1;2;1;2;0;0;420;63;3
19/02/2023;18;C;36;3;1;0;0;1;0;1;561;154;3
19/02/2023;18;D;38;2;0;0;2;0;0;0;390;76;6
19/02/2023;19;C;12;3;0;0;0;0;0;0;356;72;4
19/02/2023;19;D;25;2;2;1;3;0;0;0;333;51;5
19/02/2023;20;C;13;3;0;0;0;0;0;0;350;66;9
19/02/2023;20;D;11;3;2;0;1;1;0;0;275;39;3
19/02/2023;21;C;4;2;0;0;0;1;0;0;308;69;2
19/02/2023;21;D;15;1;0;2;4;0;0;1;280;34;4
19/02/2023;22;C;10;3;3;0;0;0;0;0;221;56;3
19/02/2023;22;D;4;6;1;2;0;2;0;0;169;18;2
19/02/2023;23;C;3;4;0;1;1;0;0;0;145;40;3
19/02/2023;23;D;5;0;0;0;0;1;0;0;129;21;2
20/02/2023;0;C;3;1;1;0;0;1;0;0;88;23;2
20/02/2023;0;D;6;4;1;1;0;0;0;1;75;16;1
20/02/2023;1;C;10;5;0;0;0;1;0;0;64;8;2
20/02/2023;1;D;5;0;0;0;0;1;0;3;46;3;0
20/02/2023;2;C;5;2;0;0;0;0;0;0;50;10;2
20/02/2023;2;D;4;4;0;0;0;0;0;0;49;4;3
20/02/2023;3;C;12;5;2;0;0;1;0;0;56;17;1
20/02/2023;3;D;3;2;3;1;1;0;0;0;32;5;3
20/02/2023;4;C;25;4;3;1;3;0;0;0;65;31;2
20/02/2023;4;D;19;2;4;0;2;2;0;0;57;5;0
20/02/2023;5;C;46;5;6;2;2;2;0;1;184;94;4
20/02/2023;5;D;33;1;0;3;1;2;0;0;163;29;1
20/02/2023;6;C;48;11;11;2;2;0;0;1;315;198;7
20/02/2023;6;D;42;7;5;3;2;0;0;0;291;46;5
20/02/2023;7;C;48;10;2;2;7;0;1;1;350;167;6
20/02/2023;7;D;51;5;1;2;4;0;0;0;389;50;6
20/02/2023;8;C;52;5;5;2;4;0;1;0;382;112;8
20/02/2023;8;D;47;12;5;6;1;2;0;0;400;59;7
20/02/2023;9;C;46;11;2;3;9;0;0;1;463;110;5
20/02/2023;9;D;57;13;8;3;5;1;1;1;516;55;8
20/02/2023;10;C;47;7;4;4;7;0;0;1;506;118;6
20/02/2023;10;D;57;9;3;4;6;2;0;0;545;68;6
20/02/2023;11;C;43;12;3;7;6;2;0;1;456;112;4
20/02/2023;11;D;61;15;5;6;2;2;0;1;510;52;10
20/02/2023;12;C;42;11;5;2;5;0;0;0;434;94;4
20/02/2023;12;D;44;11;5;7;7;0;0;0;436;64;9
20/02/2023;13;C;43;1;1;2;6;1;0;1;414;97;5
20/02/2023;13;D;39;12;3;5;7;1;0;0;419;63;9
20/02/2023;14;C;52;7;6;1;2;2;0;1;420;112;10
20/02/2023;14;D;42;6;3;2;3;1;0;0;421;79;6
20/02/2023;15;C;40;7;3;4;1;2;0;0;390;113;5
20/02/2023;15;D;39;10;6;3;5;1;0;0;418;67;2
20/02/2023;16;C;43;6;4;3;3;0;0;1;505;109;6
20/02/2023;16;D;57;8;4;4;6;5;0;0;444;63;8
20/02/2023;17;C;39;6;2;3;5;1;0;0;602;141;5
20/02/2023;17;D;40;8;4;5;3;2;0;0;461;63;8
20/02/2023;18;C;30;6;5;3;0;1;0;0;445;98;4
20/02/2023;18;D;44;3;3;6;3;1;0;0;385;70;4
20/02/2023;19;C;26;6;4;2;4;2;0;0;374;90;4
20/02/2023;19;D;29;8;1;5;1;1;0;0;312;52;5
20/02/2023;20;C;16;7;3;0;0;1;0;0;292;69;9
20/02/2023;20;D;14;2;5;3;1;3;0;1;225;45;3
20/02/2023;21;C;19;2;1;5;4;0;0;1;233;58;6
20/02/2023;21;D;13;4;3;0;2;1;0;0;250;38;2
20/02/2023;22;C;12;1;2;1;0;2;0;1;196;54;3
20/02/2023;22;D;11;4;2;2;2;1;0;0;186;26;2
20/02/2023;23;C;7;1;1;1;1;1;0;0;139;31;3
20/02/2023;23;D;11;1;0;1;0;0;0;0;119;23;2
21/02/2023;0;C;11;2;1;1;1;2;0;0;100;16;2
21/02/2023;0;D;8;2;1;0;1;1;0;0;72;19;1
21/02/2023;1;C;9;1;0;1;0;0;0;0;53;5;0
21/02/2023;1;D;6;1;0;1;0;1;1;0;54;5;0
21/02/2023;2;C;5;1;0;2;0;0;0;0;41;13;1
21/02/2023;2;D;4;0;0;0;0;1;0;3;47;4;1
21/02/2023;3;C;12;2;0;0;1;0;0;0;39;15;2
21/02/2023;3;D;10;1;0;0;0;0;0;0;27;3;2
21/02/2023;4;C;17;3;0;0;4;0;0;0;61;13;2
21/02/2023;4;D;14;5;1;1;1;0;0;0;60;3;2
21/02/2023;5;C;37;8;3;4;0;0;0;1;126;83;3
21/02/2023;5;D;21;3;5;0;1;0;0;3;134;22;1
21/02/2023;6;C;46;6;7;1;2;1;0;0;233;161;3
21/02/2023;6;D;36;8;4;2;1;0;0;0;293;55;8
21/02/2023;7;C;35;4;2;4;3;0;0;2;264;135;6
21/02/2023;7;D;38;2;4;0;2;0;0;0;327;52;6
21/02/2023;8;C;39;5;2;0;0;0;0;1;344;89;5
21/02/2023;8;D;50;6;2;3;4;0;0;0;403;69;6
21/02/2023;9;C;34;4;2;3;7;1;0;1;383;85;6
21/02/2023;9;D;39;5;5;3;3;2;0;0;494;53;9
21/02/2023;10;C;34;2;4;3;7;2;0;1;486;123;3
21/02/2023;10;D;60;8;3;2;4;1;0;0;603;65;6
21/02/2023;11;C;44;5;2;1;5;0;0;0;498;117;4
21/02/2023;11;D;47;10;8;6;6;2;0;1;616;65;3
21/02/2023;12;C;33;6;1;3;1;0;0;2;448;119;6
21/02/2023;12;D;46;7;1;1;8;1;0;0;564;72;8
21/02/2023;13;C;28;2;3;2;3;1;2;1;509;101;6
21/02/2023;13;D;30;8;1;1;3;0;0;0;552;67;9
21/02/2023;14;C;37;4;2;1;0;0;0;0;586;105;9
21/02/2023;14;D;35;9;0;3;2;1;0;1;593;75;9
21/02/2023;15;C;47;3;2;1;5;1;0;0;699;166;10
21/02/2023;15;D;36;4;4;5;3;2;0;1;578;72;6
21/02/2023;16;C;47;4;3;1;2;1;0;1;817;161;14
21/02/2023;16;D;60;6;6;2;7;1;0;0;525;58;5
21/02/2023;17;C;38;6;1;0;0;0;0;1;796;172;15
21/02/2023;17;D;39;7;2;1;2;0;0;1;492;74;8
21/02/2023;18;C;44;5;2;2;2;0;0;0;620;141;8
21/02/2023;18;D;41;3;1;1;3;2;0;1;442;77;10
21/02/2023;19;C;30;9;2;3;2;0;0;1;533;92;7
21/02/2023;19;D;39;3;2;1;5;0;0;0;430;73;7
21/02/2023;20;C;17;5;1;0;1;0;0;1;360;86;5
21/02/2023;20;D;25;6;0;2;4;0;0;0;373;50;4
21/02/2023;21;C;18;4;4;1;1;0;0;1;340;78;10
21/02/2023;21;D;13;3;1;1;4;0;0;0;354;63;9
21/02/2023;22;C;19;2;2;1;0;1;0;0;266;57;6
21/02/2023;22;D;16;7;1;1;2;0;0;0;201;24;1
21/02/2023;23;C;13;1;1;0;2;1;0;0;206;31;3
21/02/2023;23;D;11;3;0;0;3;0;0;1;157;20;2
22/02/2023;0;C;12;8;1;0;0;0;0;0;117;15;2
22/02/2023;0;D;11;3;1;3;2;1;1;0;69;14;1
22/02/2023;1;C;9;2;1;0;0;0;0;1;122;19;2
22/02/2023;1;D;6;2;0;1;3;1;0;0;61;9;0
22/02/2023;2;C;14;4;0;1;1;0;0;0;73;12;0
22/02/2023;2;D;9;1;0;0;0;0;0;0;61;5;1
22/02/2023;3;C;16;3;1;0;1;0;0;0;66;18;2
22/02/2023;3;D;15;5;0;1;2;0;0;0;71;9;0
22/02/2023;4;C;32;5;2;1;4;1;0;0;79;33;2
22/02/2023;4;D;23;4;4;4;0;0;0;2;83;5;1
22/02/2023;5;C;65;18;8;6;13;1;0;0;256;125;8
22/02/2023;5;D;42;14;6;4;2;2;0;1;209;23;1
22/02/2023;6;C;75;16;10;8;9;0;0;2;391;263;8
22/02/2023;6;D;61;9;4;5;1;2;0;0;386;57;11
22/02/2023;7;C;63;14;15;6;9;2;0;1;419;227;10
22/02/2023;7;D;94;9;7;2;1;0;0;1;497;58;9
22/02/2023;8;C;76;15;11;6;7;3;0;0;477;124;11
22/02/2023;8;D;98;24;12;3;5;0;0;0;577;57;4
22/02/2023;9;C;68;20;9;7;7;2;0;3;513;140;7
22/02/2023;9;D;93;17;9;4;9;1;0;1;636;54;5
22/02/2023;10;C;56;11;6;2;7;3;0;1;661;127;14
22/02/2023;10;D;90;15;13;11;5;1;0;0;684;44;9
22/02/2023;11;C;82;15;4;4;9;4;0;1;685;162;12
