UF;BR;Km;Ano;Latitude;Longitude
AL;104;89,3;2024;-9,490936;-35,814958
Data;Hora;Sentido;(A) Ônibus/Caminhão de 2 eixos;(B) Ônibus/Caminhão de 3 eixos;(C) Caminhão de 4 eixos;(D) Caminhão de 5 eixos;(E) Caminhão de 6 eixos;(F) Caminhão de 7 eixos;(G) Caminhão de 8 eixos;(H) Caminhão de 9 eixos;(I) Passeio;(J) Motocicleta;(L) Indefinido
04/03/2024;9;C;77;19;9;1;8;4;0;3;503;143;4
04/03/2024;9;D;124;22;6;4;5;0;0;1;446;79;8
04/03/2024;10;C;100;21;2;8;10;4;0;1;522;153;14
04/03/2024;10;D;136;27;7;5;7;0;0;0;492;88;9
04/03/2024;11;C;88;24;11;3;11;1;0;3;581;153;8
04/03/2024;11;D;121;16;9;6;6;0;0;0;490;116;11
04/03/2024;12;C;88;16;8;5;7;2;1;0;526;165;11
04/03/2024;12;D;116;23;7;4;5;1;0;0;487;89;11
04/03/2024;13;C;102;17;7;10;11;3;0;1;545;174;7
04/03/2024;13;D;124;15;4;7;6;2;0;0;462;71;16
04/03/2024;14;C;78;12;8;7;6;1;0;1;460;103;13
04/03/2024;14;D;84;20;11;3;7;2;0;0;440;84;8
04/03/2024;15;C;88;21;7;3;8;4;0;1;373;148;17
04/03/2024;15;D;120;26;15;7;8;2;0;3;458;104;9
04/03/2024;16;C;111;19;6;8;3;3;0;3;587;172;16
04/03/2024;16;D;129;22;12;8;13;9;0;0;486;120;13
04/03/2024;17;C;175;8;8;1;2;4;0;2;616;217;12
04/03/2024;17;D;114;22;11;9;7;1;0;1;490;240;10
04/03/2024;18;C;109;13;8;1;6;1;0;1;534;210;12
04/03/2024;18;D;163;16;18;10;9;0;0;0;598;244;17
04/03/2024;19;C;56;15;0;4;8;1;0;1;390;154;15
04/03/2024;19;D;78;10;10;6;5;2;0;1;410;174;6
04/03/2024;20;C;35;11;9;1;5;4;0;0;284;114;10
04/03/2024;20;D;67;9;6;5;5;1;0;0;328;105;7
04/03/2024;21;C;37;11;8;2;2;0;0;0;252;108;4
04/03/2024;21;D;44;7;4;6;4;1;0;1;294;85;3
04/03/2024;22;C;39;5;4;2;4;0;0;0;160;67;3
04/03/2024;22;D;59;8;7;3;2;0;0;0;234;60;5
04/03/2024;23;C;28;3;3;2;2;0;0;0;80;45;1
04/03/2024;23;D;21;2;1;1;1;1;0;0;91;42;2
05/03/2024;0;C;17;4;2;1;1;0;0;0;39;21;1
05/03/2024;0;D;6;0;2;3;1;0;0;0;60;20;1
05/03/2024;1;C;6;4;2;1;1;0;0;0;44;9;3
05/03/2024;1;D;6;3;0;2;3;0;0;0;27;0;2
05/03/2024;2;C;16;1;0;1;3;0;0;0;28;8;3
05/03/2024;2;D;9;5;0;1;0;1;0;0;39;6;1
05/03/2024;3;C;17;4;6;2;4;0;0;0;28;10;7
05/03/2024;3;D;14;6;1;2;1;0;0;0;33;4;4
05/03/2024;4;C;30;9;3;5;8;0;0;0;69;40;1
05/03/2024;4;D;46;7;2;6;5;1;0;0;55;12;5
05/03/2024;5;C;154;31;13;17;17;0;0;3;324;255;8
05/03/2024;5;D;83;13;10;2;4;2;1;0;197;45;5
05/03/2024;6;C;147;26;11;7;9;1;0;3;520;472;11
05/03/2024;6;D;160;20;5;2;2;1;0;2;464;102;9
05/03/2024;7;C;152;27;7;7;6;2;0;0;574;408;10
05/03/2024;7;D;152;18;5;5;3;1;0;2;647;139;10
05/03/2024;8;C;98;21;8;7;6;1;0;2;518;219;17
05/03/2024;8;D;152;25;10;4;3;0;0;0;567;109;10
05/03/2024;9;C;106;20;11;2;7;4;0;4;463;168;11
05/03/2024;9;D;149;29;9;2;6;0;0;0;498;67;7
05/03/2024;10;C;83;30;16;9;5;2;0;1;423;126;8
05/03/2024;10;D;139;37;6;11;5;0;0;1;427;87;15
05/03/2024;11;C;102;16;4;3;4;3;0;0;513;138;10
05/03/2024;11;D;143;24;11;10;6;3;1;0;435;92;9
05/03/2024;12;C;109;27;4;6;8;1;0;0;507;141;8
05/03/2024;12;D;121;29;13;8;8;1;0;1;459;84;8
05/03/2024;13;C;96;20;6;4;5;5;0;2;509;169;5
05/03/2024;13;D;122;25;6;2;4;1;0;0;378;73;14
05/03/2024;14;C;92;26;7;5;4;4;0;1;459;150;14
05/03/2024;14;D;112;22;11;4;5;2;0;0;445;88;9
05/03/2024;15;C;96;16;12;3;4;1;0;0;520;161;10
05/03/2024;15;D;114;17;10;3;5;0;0;3;431;94;6
05/03/2024;16;C;123;26;6;0;6;2;0;0;414;165;14
05/03/2024;16;D;134;19;19;8;20;0;0;2;507;152;11
05/03/2024;17;C;170;10;2;5;4;1;0;0;635;247;8
05/03/2024;17;D;126;30;14;9;10;2;0;1;528;224;6
05/03/2024;18;C;124;15;8;2;5;2;0;1;509;234;2
05/03/2024;18;D;156;15;15;6;13;0;0;0;543;210;15
05/03/2024;19;C;71;9;2;1;6;2;0;0;371;136;4
05/03/2024;19;D;81;8;8;9;6;0;0;2;440;178;3
05/03/2024;20;C;33;9;6;2;1;1;0;0;276;113;6
05/03/2024;20;D;70;8;6;5;1;2;0;1;339;93;7
05/03/2024;21;C;38;9;9;3;4;0;0;0;221;93;1
05/03/2024;21;D;44;6;4;1;2;0;0;0;293;82;5
05/03/2024;22;C;37;6;5;0;3;0;0;0;198;86;2
05/03/2024;22;D;53;9;3;4;1;0;0;0;227;75;6
05/03/2024;23;C;29;4;3;4;2;0;0;0;75;35;1
05/03/2024;23;D;29;2;3;1;4;1;0;0;108;36;2
06/03/2024;0;C;10;3;3;2;1;0;0;0;52;21;1
06/03/2024;0;D;7;5;1;1;1;0;0;1;59;18;2
06/03/2024;1;C;13;4;1;1;0;1;0;0;29;5;1
06/03/2024;1;D;5;1;0;0;1;0;0;0;29;6;2
06/03/2024;2;C;6;1;2;0;1;1;0;0;23;5;1
06/03/2024;2;D;8;3;3;1;0;0;0;0;25;6;0
06/03/2024;3;C;17;4;0;0;1;0;0;0;26;8;3
06/03/2024;3;D;11;3;7;3;0;0;0;1;27;4;0
06/03/2024;4;C;42;13;6;3;5;0;0;1;76;34;2
06/03/2024;4;D;45;6;2;3;1;1;0;0;62;9;1
06/03/2024;5;C;134;38;15;14;11;2;0;0;307;268;3
06/03/2024;5;D;72;16;5;9;4;3;0;0;158;37;7
06/03/2024;6;C;146;34;10;9;8;2;0;2;518;528;5
06/03/2024;6;D;175;15;5;2;9;2;0;2;436;97;8
06/03/2024;7;C;129;20;11;9;7;2;0;2;565;390;10
06/03/2024;7;D;158;18;3;8;3;1;0;0;608;103;8
06/03/2024;8;C;94;30;10;8;7;2;0;4;547;203;8
06/03/2024;8;D;129;21;9;5;1;0;0;0;556;79;6
06/03/2024;9;C;100;23;6;9;6;1;0;5;497;156;15
06/03/2024;9;D;130;28;10;4;6;1;0;1;456;84;11
06/03/2024;10;C;95;29;16;7;8;1;0;2;432;121;5
06/03/2024;10;D;152;19;12;14;7;1;0;1;468;103;13
06/03/2024;11;C;104;20;6;9;7;4;0;2;482;154;6
06/03/2024;11;D;130;37;13;4;9;1;0;1;446;99;20
06/03/2024;12;C;120;22;7;7;7;4;0;0;470;157;10
06/03/2024;12;D;151;25;9;7;8;1;0;0;441;90;6
06/03/2024;13;C;102;19;4;13;2;0;0;1;531;174;9
06/03/2024;13;D;127;25;9;4;3;1;0;0;494;89;10
06/03/2024;14;C;111;31;9;7;4;3;0;1;496;151;17
06/03/2024;14;D;109;18;7;5;11;1;0;0;421;101;9
06/03/2024;15;C;82;14;4;2;5;2;0;0;395;121;6
06/03/2024;15;D;137;23;15;6;6;1;0;0;503;130;12
06/03/2024;16;C;118;28;8;5;3;5;0;0;587;179;8
06/03/2024;16;D;140;20;7;8;19;0;0;1;455;145;9
06/03/2024;17;C;176;16;3;1;4;1;1;2;659;206;11
06/03/2024;17;D;114;16;11;7;7;1;0;1;477;217;11
06/03/2024;18;C;98;9;3;5;7;4;0;0;510;161;14
06/03/2024;18;D;156;29;16;7;7;0;0;0;558;230;22
06/03/2024;19;C;72;7;1;3;4;3;0;0;433;156;5
06/03/2024;19;D;83;16;5;4;4;0;0;0;420;188;5
06/03/2024;20;C;41;4;1;3;1;0;0;1;291;118;6
06/03/2024;20;D;53;17;3;6;6;2;1;2;372;110;3
06/03/2024;21;C;47;13;3;0;2;1;0;0;229;92;5
06/03/2024;21;D;53;2;5;2;1;1;0;1;308;86;5
06/03/2024;22;C;12;2;0;1;0;0;0;0;36;18;0
06/03/2024;22;D;52;4;5;2;2;0;0;0;231;65;5
06/03/2024;23;D;30;6;1;3;4;0;0;0;94;38;0
07/03/2024;0;C;0;0;1;0;0;0;0;0;2;2;0
07/03/2024;0;D;15;1;2;2;2;0;0;0;78;26;1
07/03/2024;1;C;9;1;1;0;0;0;0;0;40;7;1
07/03/2024;1;D;12;0;1;2;3;0;0;0;31;12;0
07/03/2024;2;C;8;4;3;0;1;1;0;0;36;8;3
07/03/2024;2;D;16;2;3;2;0;2;0;0;43;4;1
07/03/2024;3;C;13;5;1;1;3;0;0;0;36;10;2
07/03/2024;3;D;24;10;0;0;3;1;0;0;39;0;6
07/03/2024;4;C;30;10;5;3;2;2;0;0;80;40;2
07/03/2024;4;D;45;11;4;2;3;4;0;0;99;11;3
07/03/2024;5;C;121;26;10;6;7;2;0;2;330;241;9
07/03/2024;5;D;98;14;7;4;5;2;0;1;243;48;9
07/03/2024;6;C;136;23;9;4;11;0;0;1;522;460;11
07/03/2024;6;D;171;16;8;1;1;5;1;0;473;103;6
07/03/2024;7;C;121;23;10;10;9;1;0;1;558;390;11
07/03/2024;7;D;153;22;6;4;3;1;0;1;631;93;9
07/03/2024;8;C;110;31;9;7;7;2;0;4;506;202;12
07/03/2024;8;D;153;24;5;5;3;0;0;0;594;90;14
07/03/2024;9;C;89;28;4;4;10;4;0;2;484;142;13
07/03/2024;9;D;149;41;10;1;7;2;0;0;519;68;14
07/03/2024;10;C;95;28;8;5;4;1;0;0;467;130;7
07/03/2024;10;D;141;18;13;10;4;0;0;0;439;80;11
07/03/2024;11;C;120;23;7;3;1;3;0;2;504;142;13
07/03/2024;11;D;125;22;9;7;4;1;0;0;478;87;6
07/03/2024;12;C;109;15;10;3;8;2;0;0;540;148;5
07/03/2024;12;D;140;23;16;4;5;2;1;0;498;99;13
07/03/2024;13;C;67;12;1;5;3;1;0;0;330;102;5
07/03/2024;13;D;85;16;6;6;0;0;0;2;326;58;9
07/03/2024;15;C;68;13;7;3;7;2;0;0;326;114;11
07/03/2024;15;D;88;14;7;4;3;2;0;0;294;58;4
07/03/2024;16;C;120;21;9;5;15;3;0;1;605;170;16
07/03/2024;16;D;124;31;11;4;6;1;0;0;504;135;12
07/03/2024;17;C;149;9;2;6;2;0;0;1;574;192;8
07/03/2024;17;D;136;16;12;4;7;1;0;0;592;250;10
07/03/2024;18;C;98;21;2;0;8;2;0;0;528;226;10
07/03/2024;18;D;113;21;8;5;4;0;0;0;356;161;8
07/03/2024;19;C;75;13;5;4;5;0;0;1;455;147;6
07/03/2024;19;D;105;8;8;8;5;0;0;1;464;153;12
07/03/2024;20;C;45;13;4;6;1;1;0;1;317;121;10
07/03/2024;20;D;46;11;6;6;6;1;0;0;346;115;6
07/03/2024;21;C;31;13;5;0;3;0;0;2;266;131;3
07/03/2024;21;D;42;17;5;4;6;0;1;0;348;92;4
07/03/2024;22;C;38;10;11;4;1;0;0;0;186;72;5
07/03/2024;22;D;55;10;6;4;3;0;0;0;270;70;6
07/03/2024;23;C;22;6;8;1;6;2;0;0;138;52;0
07/03/2024;23;D;31;6;6;2;3;1;0;0;120;43;3
08/03/2024;0;C;11;6;5;4;3;0;0;0;52;22;1
08/03/2024;0;D;13;6;3;3;1;0;0;0;76;32;2
08/03/2024;1;C;11;3;4;1;1;2;0;0;49;15;1
08/03/2024;1;D;5;2;2;0;0;0;0;0;35;8;2
08/03/2024;2;C;18;2;2;1;1;0;0;0;40;7;0
08/03/2024;2;D;10;0;1;4;4;0;0;0;34;12;0
08/03/2024;3;C;12;15;1;1;3;0;0;0;38;12;3
08/03/2024;3;D;16;5;0;0;1;0;0;0;51;2;1
08/03/2024;4;C;39;11;4;3;2;0;0;2;80;39;7
08/03/2024;4;D;36;11;1;2;3;2;0;0;88;8;4
08/03/2024;5;C;103;33;10;5;7;0;0;2;355;227;6
08/03/2024;5;D;73;20;4;4;4;1;1;1;225;24;8
08/03/2024;6;C;153;29;8;11;12;0;0;1;584;464;7
08/03/2024;6;D;161;13;4;2;3;0;0;1;501;90;10
08/03/2024;7;C;117;20;13;6;10;1;0;2;522;375;14
08/03/2024;7;D;144;17;6;3;6;1;0;0;599;88;15
08/03/2024;8;C;124;28;11;4;5;0;0;1;497;218;8
08/03/2024;8;D;161;24;5;5;9;0;0;0;567;98;8
08/03/2024;9;C;111;27;7;12;13;4;0;1;498;157;15
08/03/2024;9;D;145;31;11;6;6;1;0;0;545;71;9
08/03/2024;10;C;104;20;6;7;8;6;0;5;461;108;9
08/03/2024;10;D;149;24;11;11;5;0;0;0;469;81;18
08/03/2024;11;C;99;17;13;5;6;3;0;2;577;135;7
08/03/2024;11;D;145;36;13;4;9;1;0;0;523;72;12
08/03/2024;12;C;115;18;6;5;7;2;0;0;560;188;10
08/03/2024;12;D;149;18;11;9;6;1;0;0;523;108;15
08/03/2024;13;C;117;21;16;5;10;0;0;1;575;178;16
08/03/2024;13;D;130;19;10;1;6;3;0;0;516;93;15
08/03/2024;14;C;113;26;5;4;8;0;0;1;533;133;14
08/03/2024;14;D;105;24;6;7;7;2;0;0;493;104;11
08/03/2024;15;C;109;25;10;0;1;1;1;1;468;165;12
08/03/2024;15;D;135;18;11;8;5;1;0;1;547;111;7
08/03/2024;16;C;135;16;7;7;7;3;0;2;696;187;11
08/03/2024;16;D;110;18;14;5;7;0;0;1;477;141;12
08/03/2024;17;C;163;20;5;3;6;0;0;1;689;236;15
08/03/2024;17;D;140;25;13;5;4;0;0;0;609;215;16
08/03/2024;18;C;111;10;4;1;6;1;0;0;619;210;14
08/03/2024;18;D;139;27;9;8;11;2;0;2;700;232;13
08/03/2024;19;C;67;13;5;3;5;0;0;0;524;178;8
08/03/2024;19;D;117;15;9;6;13;1;0;3;559;180;5
08/03/2024;20;C;33;13;4;2;2;0;0;1;378;138;2
08/03/2024;20;D;54;10;3;4;2;0;0;1;461;118;7
08/03/2024;21;C;48;8;1;5;4;0;0;0;330;140;12
08/03/2024;21;D;32;4;3;2;2;3;0;0;399;108;8
08/03/2024;22;C;43;16;2;4;1;0;0;0;249;83;3
08/03/2024;22;D;46;4;5;3;4;0;1;0;297;70;4
08/03/2024;23;C;24;3;3;0;2;0;0;0;161;48;4
08/03/2024;23;D;27;4;2;1;4;0;0;1;151;48;3
09/03/2024;0;C;17;5;2;2;4;0;0;0;79;36;1
09/03/2024;0;D;8;2;2;0;0;0;0;0;89;35;1
09/03/2024;1;C;10;2;2;0;1;1;0;0;59;17;1
09/03/2024;1;D;3;1;1;0;1;0;0;0;72;15;1
09/03/2024;2;C;13;0;0;1;1;0;0;0;42;10;3
09/03/2024;2;D;6;4;0;1;0;1;0;0;53;9;2
09/03/2024;3;C;11;4;2;2;2;1;0;0;42;8;2
09/03/2024;3;D;11;2;1;0;0;0;0;0;47;9;7
09/03/2024;4;C;31;14;2;3;2;1;0;1;79;43;2
09/03/2024;4;D;32;4;2;2;2;0;0;0;105;21;4
09/03/2024;5;C;83;13;4;7;10;1;0;1;193;143;5
09/03/2024;5;D;60;7;8;1;2;0;0;0;218;44;8
09/03/2024;6;C;91;21;9;6;6;0;0;0;402;298;11
09/03/2024;6;D;85;17;3;2;1;0;0;0;447;90;9
09/03/2024;7;C;76;6;5;3;3;0;0;1;517;307;3
09/03/2024;7;D;121;7;8;0;1;0;0;0;464;102;6
09/03/2024;8;C;78;14;9;5;4;0;0;0;582;234;13
09/03/2024;8;D;102;19;6;4;4;0;0;0;507;91;8
09/03/2024;9;C;81;17;5;5;5;0;0;2;509;173;11
09/03/2024;9;D;109;23;10;4;3;0;0;0;584;99;15
09/03/2024;10;C;77;11;7;4;5;2;0;0;551;177;11
09/03/2024;10;D;109;14;11;6;6;2;0;1;560;99;16
09/03/2024;11;C;77;11;8;7;0;0;0;0;534;160;15
09/03/2024;11;D;120;10;12;6;5;1;0;0;638;123;16
09/03/2024;12;C;86;15;3;4;6;1;0;0;488;181;7
09/03/2024;12;D;107;22;11;7;7;4;0;0;604;143;10
09/03/2024;13;C;71;11;5;3;4;0;0;1;473;175;15
09/03/2024;13;D;88;13;7;3;6;0;1;1;632;122;15
09/03/2024;14;C;77;12;3;2;4;0;0;2;476;147;9
09/03/2024;14;D;102;4;13;6;3;3;0;1;659;125;10
09/03/2024;15;C;64;11;3;7;4;0;0;0;444;178;7
09/03/2024;15;D;81;10;6;3;5;0;0;0;680;113;12
09/03/2024;16;C;64;6;3;4;3;0;0;0;567;198;12
09/03/2024;16;D;49;7;1;3;2;0;0;0;475;83;9
09/03/2024;17;C;58;7;7;3;3;0;0;0;582;211;10
09/03/2024;17;D;69;11;7;7;1;0;0;2;441;134;10
09/03/2024;18;C;51;8;4;1;6;0;0;1;697;212;8
09/03/2024;18;D;62;5;3;1;2;1;0;1;486;122;7
09/03/2024;19;C;38;7;1;1;4;0;0;0;582;174;6
09/03/2024;19;D;55;4;2;1;5;0;0;0;430;127;4
09/03/2024;20;C;21;7;1;1;1;0;0;0;370;153;6
09/03/2024;20;D;22;5;3;0;2;1;0;0;387;82;0
09/03/2024;21;C;24;5;2;0;3;0;0;0;337;109;3
09/03/2024;21;D;35;6;0;2;1;0;0;0;341;100;5
09/03/2024;22;C;23;4;0;2;3;0;0;0;250;86;0
09/03/2024;22;D;22;5;0;1;1;0;0;0;300;78;2
09/03/2024;23;C;11;1;2;0;2;0;0;0;139;55;2
09/03/2024;23;D;11;0;1;1;0;0;0;0;164;43;2
10/03/2024;0;C;7;2;1;1;0;0;0;0;98;22;1
10/03/2024;0;D;5;0;5;0;0;0;0;0;101;29;2
10/03/2024;1;C;2;0;0;0;0;1;0;0;73;30;0
10/03/2024;1;D;4;1;0;0;0;0;0;0;84;21;0
10/03/2024;2;C;9;0;1;1;0;0;0;0;41;12;1
10/03/2024;2;D;2;1;0;1;0;0;0;0;38;9;1
10/03/2024;3;C;9;0;0;0;0;0;0;0;47;12;1
10/03/2024;3;D;3;0;0;0;2;0;0;0;55;9;1
10/03/2024;4;C;13;7;3;0;0;0;0;0;37;25;1
10/03/2024;4;D;24;1;4;1;1;1;0;0;75;15;1
10/03/2024;5;C;33;2;1;1;0;0;0;1;116;69;3
10/03/2024;5;D;39;2;2;0;1;0;0;0;155;47;3
10/03/2024;6;C;43;3;3;0;1;0;0;0;201;145;5
10/03/2024;6;D;38;8;1;1;1;0;0;0;388;75;8
10/03/2024;7;C;45;5;3;0;4;0;0;2;283;141;5
10/03/2024;7;D;75;7;5;0;0;0;0;0;373;105;13
10/03/2024;8;C;43;7;3;2;3;0;0;1;363;161;8
10/03/2024;8;D;49;6;3;0;4;2;0;0;397;83;9
10/03/2024;9;C;36;4;1;2;1;0;0;1;441;127;8
10/03/2024;9;D;56;5;1;0;3;0;0;0;467;70;7
10/03/2024;10;C;37;1;4;0;4;0;0;0;495;159;12
10/03/2024;10;D;47;5;1;3;2;0;0;0;460;88;7
10/03/2024;11;C;38;2;1;1;4;0;0;0;525;146;6
10/03/2024;11;D;48;4;2;3;3;0;0;0;497;94;10
10/03/2024;12;C;41;6;2;0;3;0;0;2;509;161;7
10/03/2024;12;D;42;7;2;1;3;0;0;1;466;96;9
10/03/2024;13;C;41;3;1;2;3;0;0;0;492;146;13
10/03/2024;13;D;44;2;2;3;2;0;0;0;470;66;8
10/03/2024;14;C;43;1;2;1;2;0;0;0;466;121;11
10/03/2024;14;D;60;6;1;0;1;0;0;0;469;68;7
10/03/2024;15;C;31;3;2;1;5;0;0;0;533;140;12
10/03/2024;15;D;49;5;1;1;1;0;0;1;435;71;4
10/03/2024;16;C;44;7;3;1;5;0;0;0;705;183;9
10/03/2024;16;D;46;4;1;1;2;0;0;1;525;81;5
10/03/2024;17;C;53;5;1;5;3;0;0;0;793;186;13
10/03/2024;17;D;49;6;3;1;7;0;0;0;528;95;6
10/03/2024;18;C;46;5;2;0;0;0;0;0;699;193;13
10/03/2024;18;D;46;8;3;2;4;0;0;1;455;91;8
10/03/2024;19;C;31;6;1;2;3;0;0;0;497;137;14
10/03/2024;19;D;26;1;2;0;0;0;0;0;297;74;3
10/03/2024;20;C;31;10;3;1;2;0;0;0;426;118;7
10/03/2024;20;D;20;5;4;1;3;0;0;0;354;85;4
10/03/2024;21;C;30;11;0;0;3;0;0;0;330;110;3
10/03/2024;21;D;16;3;1;1;0;0;0;0;379;59;0
10/03/2024;22;C;23;5;3;1;1;0;0;1;267;63;5
10/03/2024;22;D;11;4;1;0;2;0;0;0;250;68;2
10/03/2024;23;C;10;3;2;0;1;0;0;0;147;46;2
10/03/2024;23;D;8;2;3;0;0;0;0;1;155;46;1
11/03/2024;0;C;9;4;3;0;2;0;0;0;84;32;2
11/03/2024;0;D;8;5;1;0;0;0;0;0;82;27;1
11/03/2024;1;C;4;3;2;0;0;0;0;1;40;6;0
11/03/2024;1;D;3;4;0;0;0;0;0;0;36;5;0
11/03/2024;2;C;12;3;1;1;1;0;0;0;34;11;2
11/03/2024;2;D;6;3;0;0;1;0;0;0;33;7;0
11/03/2024;3;C;11;7;0;1;1;0;0;1;53;15;2
11/03/2024;3;D;11;5;0;2;2;1;0;0;45;4;1
11/03/2024;4;C;34;10;3;3;5;1;0;0;94;40;3
11/03/2024;4;D;44;6;2;3;2;1;0;0;120;10;1
11/03/2024;5;C;122;20;7;5;10;1;0;4;447;279;10
11/03/2024;5;D;72;8;7;1;1;7;0;0;283;42;6
11/03/2024;6;C;124;28;13;6;25;1;0;1;629;567;10
11/03/2024;6;D;150;16;2;3;5;0;0;1;541;103;8
11/03/2024;7;C;94;24;7;9;4;1;0;0;579;372;11
11/03/2024;7;D;139;21;10;3;3;0;0;1;614;102;5
11/03/2024;8;C;104;20;17;8;5;4;0;2;537;226;11
11/03/2024;8;D;112;29;3;3;1;0;0;2;533;100;7
11/03/2024;9;C;88;16;18;8;10;7;0;0;485;168;18
11/03/2024;9;D;143;24;10;3;5;3;0;0;510;94;3
11/03/2024;10;C;113;21;5;7;8;2;0;3;472;187;19
11/03/2024;10;D;129;16;10;8;3;1;0;0;467;105;9
11/03/2024;11;C;106;24;9;8;11;4;0;1;559;167;3
11/03/2024;11;D;120;19;13;9;5;4;1;0;461;83;7
11/03/2024;12;C;106;19;7;3;4;1;0;0;526;161;3
11/03/2024;12;D;116;35;13;8;6;1;0;0;488;107;9
11/03/2024;13;C;101;22;11;3;2;4;0;0;527;175;6
11/03/2024;13;D;112;18;6;8;4;3;0;0;445;93;10
11/03/2024;14;C;72;19;4;2;0;0;0;0;430;97;6
11/03/2024;14;D;108;21;9;7;4;2;0;1;413;102;12
11/03/2024;15;C;91;13;10;5;4;3;0;0;406;156;8
11/03/2024;15;D;135;20;15;8;11;1;0;0;433;89;9
11/03/2024;16;C;119;22;6;6;6;5;0;0;567;173;10
11/03/2024;16;D;122;28;22;9;7;0;0;1;506;119;7
11/03/2024;17;C;143;17;6;4;1;0;0;0;679;237;10
11/03/2024;17;D;99;20;9;6;4;1;0;0;383;150;8
11/03/2024;18;C;102;12;1;2;0;0;0;0;496;220;8
11/03/2024;18;D;150;19;10;10;4;1;0;0;561;212;9
11/03/2024;19;C;63;11;3;2;7;1;0;0;375;162;8
11/03/2024;19;D;62;11;11;6;3;1;0;1;404;136;7
11/03/2024;20;C;38;9;7;3;5;0;0;2;259;103;4
11/03/2024;20;D;43;17;4;4;3;2;0;0;321;108;5
11/03/2024;21;C;30;4;14;3;6;0;0;0;244;112;1
11/03/2024;21;D;45;5;4;1;3;0;0;0;311;88;4
11/03/2024;22;C;51;9;3;3;0;0;0;0;160;70;4
11/03/2024;22;D;50;12;5;2;4;0;0;0;211;77;3
11/03/2024;23;C;24;5;5;2;3;2;0;0;114;30;0
11/03/2024;23;D;22;1;5;3;0;0;0;1;114;41;1
12/03/2024;0;C;4;5;3;1;1;0;0;0;59;26;0
12/03/2024;0;D;8;4;5;1;1;1;0;1;50;18;3
12/03/2024;1;C;8;3;1;0;0;0;0;0;35;9;2
12/03/2024;1;D;5;3;0;0;0;0;0;0;25;8;2
12/03/2024;2;C;12;6;1;0;1;0;0;0;23;8;2
12/03/2024;2;D;8;5;1;0;2;0;0;0;31;5;1
12/03/2024;3;C;18;9;3;0;3;0;0;0;41;9;5
12/03/2024;3;D;9;4;3;1;0;0;0;0;25;4;3
12/03/2024;4;C;33;11;5;1;7;0;0;1;92;34;3
12/03/2024;4;D;46;6;4;4;0;2;0;0;78;14;4
12/03/2024;5;C;132;29;13;10;15;1;0;1;351;271;6
12/03/2024;5;D;75;13;3;2;3;5;0;1;194;33;8
12/03/2024;6;C;153;36;14;3;13;2;0;1;565;515;13
12/03/2024;6;D;157;14;11;4;2;1;0;1;500;97;14
12/03/2024;7;C;114;28;10;7;13;2;0;1;557;391;6
12/03/2024;7;D;136;19;7;3;3;1;1;1;679;121;14
12/03/2024;8;C;108;26;7;5;11;5;0;1;531;221;12
12/03/2024;8;D;144;17;6;2;5;0;0;0;534;76;3
12/03/2024;9;C;93;16;17;4;8;2;0;1;457;145;12
12/03/2024;9;D;133;30;18;1;3;1;0;0;573;90;7
12/03/2024;10;C;109;25;9;9;4;1;0;2;468;149;15
12/03/2024;10;D;157;34;12;12;4;0;0;0;494;85;10
12/03/2024;11;C;109;27;9;7;7;1;0;0;530;159;11
12/03/2024;11;D;147;33;10;10;11;3;0;0;426;98;7
12/03/2024;12;C;114;29;4;6;7;1;0;1;491;169;7
12/03/2024;12;D;132;22;13;6;8;2;0;1;478;104;10
12/03/2024;13;C;102;16;5;1;11;8;0;1;502;156;13
12/03/2024;13;D;126;21;5;11;8;1;0;1;435;81;9
12/03/2024;14;C;117;25;6;6;8;2;0;2;506;125;11
12/03/2024;14;D;98;33;10;6;11;0;0;0;399;67;14
12/03/2024;15;C;61;18;9;3;3;0;0;0;301;90;5
12/03/2024;15;D;121;28;14;4;9;3;1;0;462;85;9
12/03/2024;16;C;126;27;10;2;8;0;0;1;564;192;20
12/03/2024;16;D;126;32;14;11;6;2;0;1;478;123;11
12/03/2024;17;C;160;20;5;5;8;1;1;0;639;217;14
12/03/2024;17;D;108;23;11;8;9;0;0;0;343;198;10
12/03/2024;18;C;119;15;3;10;9;0;0;0;459;233;7
12/03/2024;18;D;131;14;16;7;5;1;0;0;504;221;13
12/03/2024;19;C;51;8;3;2;5;1;0;0;332;156;7
12/03/2024;19;D;87;15;8;7;5;1;0;1;408;149;7
12/03/2024;20;C;41;9;3;3;1;1;0;0;248;109;6
12/03/2024;20;D;37;7;5;3;3;2;0;1;333;98;6
12/03/2024;21;C;37;11;10;4;2;1;1;0;218;114;6
12/03/2024;21;D;38;8;0;2;3;1;0;0;277;102;2
12/03/2024;22;C;28;9;6;4;1;1;0;0;172;75;2
12/03/2024;22;D;56;8;6;1;2;1;0;0;248;75;8
12/03/2024;23;C;18;5;2;1;1;2;0;0;101;42;1
12/03/2024;23;D;25;10;4;2;1;0;0;0;118;46;3
13/03/2024;0;C;9;3;3;0;1;0;0;0;49;14;1
13/03/2024;0;D;6;4;5;3;0;1;0;1;53;25;0
13/03/2024;1;C;10;1;4;2;1;0;0;0;33;7;1
13/03/2024;1;D;4;2;1;2;2;0;0;0;37;8;0
13/03/2024;2;C;7;2;2;1;0;0;0;0;16;7;0
13/03/2024;2;D;12;3;0;1;1;1;0;0;21;2;0
