;;;;;;Volume Total Diário - VTD;;;;;;;
UF;BR;Km;Ano;Latitude;Longitude
AL;104;89,3;2024;-9,490936;-35,814958
;;;;;;Classes PNCT;;;;;;;
Dia;Sentido;VTD;(A) Ônibus/Caminhão de 2 eixos;(B) Ônibus/Caminhão de 3 eixos;(C) Caminhão de 4 eixos;(D) Caminhão de 5 eixos;(E) Caminhão de 6 eixos;(F) Caminhão de 7 eixos;(G) Caminhão de 8 eixos;(H) Caminhão de 9 eixos;(I) Passeio;(J) Motocicleta;(L) Indefinido
;C;14561;1834;405;144;111;99;18;0;23;8338;3410;179
;D;13276;2170;399;184;114;75;15;0;10;8139;1998;172
02/04/2024;Total;27837;4004;804;328;225;174;33;0;33;16477;5408;351
;C;14787;1830;378;139;84;104;16;1;16;8507;3548;164
;D;13245;2133;354;171;122;103;15;2;7;8180;2002;156
03/04/2024;Total;28032;3963;732;310;206;207;31;3;23;16687;5550;320
;C;14963;1870;397;160;101;103;24;0;16;8918;3230;144
;D;13971;2209;438;165;100;80;21;2;9;8793;1992;162
04/04/2024;Total;28934;4079;835;325;201;183;45;2;25;17711;5222;306
;C;16103;1913;370;169;97;109;17;0;11;9519;3726;172
;D;14600;2207;393;171;106;87;12;1;7;9255;2181;180
05/04/2024;Total;30703;4120;763;340;203;196;29;1;18;18774;5907;352
;C;13814;1171;230;72;63;67;6;1;13;8618;3412;161
;D;12929;1467;218;98;60;44;14;1;5;8797;2037;188
06/04/2024;Total;26743;2638;448;170;123;111;20;2;18;17415;5449;349
;C;12039;684;90;41;16;21;3;1;1;8395;2673;114
;D;10165;831;94;42;23;24;4;0;9;7534;1505;99
07/04/2024;Total;22204;1515;184;83;39;45;7;1;10;15929;4178;213
;C;15413;1832;383;128;93;146;15;0;24;8879;3759;154
;D;13407;2092;393;166;113;91;12;1;8;8392;1982;157
08/04/2024;Total;28820;3924;776;294;206;237;27;1;32;17271;5741;311
;C;13187;1767;384;116;90;122;13;0;17;7549;2975;154
;D;12578;2110;383;147;106;85;14;3;9;7756;1850;115
09/04/2024;Total;25765;3877;767;263;196;207;27;3;26;15305;4825;269
;C;13834;1730;357;158;89;108;27;0;13;7898;3290;164
;D;16628;2443;426;171;98;66;17;1;6;10636;2547;217
11/04/2024;Total;30462;4173;783;329;187;174;44;1;19;18534;5837;381
;C;13349;1299;234;113;52;60;6;2;12;8128;3284;159
;D;12794;1486;238;119;67;48;15;1;2;8690;1945;183
13/04/2024;Total;26143;2785;472;232;119;108;21;3;14;16818;5229;342
;C;12393;783;100;54;24;42;5;0;2;8861;2381;141
;D;10099;794;107;54;24;28;3;0;4;7679;1298;108
14/04/2024;Total;22492;1577;207;108;48;70;8;0;6;16540;3679;249
;C;14676;1806;354;140;82;99;21;3;12;8563;3441;155
;D;14906;2175;408;156;133;74;9;1;12;9625;2159;154
15/04/2024;Total;29582;3981;762;296;215;173;30;4;24;18188;5600;309
;C;14082;1866;389;141;73;110;12;0;8;7961;3375;147
;D;19268;2768;476;186;94;95;18;1;4;12604;2804;218
16/04/2024;Total;33350;4634;865;327;167;205;30;1;12;20565;6179;365
;C;16194;2118;458;157;115;117;13;2;11;9236;3792;175
;D;15324;2393;443;196;104;97;9;0;5;9337;2582;158
17/04/2024;Total;31518;4511;901;353;219;214;22;2;16;18573;6374;333
;C;14186;1876;364;152;100;96;24;0;15;8273;3141;145
;D;13196;2123;377;174;116;89;9;1;9;8302;1816;180
18/04/2024;Total;27382;3999;741;326;216;185;33;1;24;16575;4957;325
;C;14691;1824;392;144;73;103;23;1;2;8938;3025;166
;D;13693;2037;404;163;100;75;10;2;4;8865;1881;152
19/04/2024;Total;28384;3861;796;307;173;178;33;3;6;17803;4906;318
;C;13320;1223;210;93;54;67;3;0;6;8349;3170;145
;D;12776;1476;203;115;60;55;9;3;8;8726;1967;154
20/04/2024;Total;26096;2699;413;208;114;122;12;3;14;17075;5137;299
;C;11631;755;92;31;17;26;4;2;8;7965;2636;95
;D;9551;773;103;44;24;22;1;0;4;7036;1461;83
21/04/2024;Total;21182;1528;195;75;41;48;5;2;12;15001;4097;178
;C;12398;1458;281;134;64;93;10;1;12;7091;3123;131
;D;12847;1955;388;173;106;95;13;0;5;8027;1969;116
22/04/2024;Total;25245;3413;669;307;170;188;23;1;17;15118;5092;247
;C;14573;1841;415;169;79;103;27;1;12;8118;3661;147
;D;12992;2038;410;183;115;108;19;1;6;7943;2029;140
23/04/2024;Total;27565;3879;825;352;194;211;46;2;18;16061;5690;287
;C;14412;1837;434;179;95;107;31;1;12;8022;3568;126
;D;12589;2022;402;168;109;93;14;1;9;7681;1967;123
24/04/2024;Total;27001;3859;836;347;204;200;45;2;21;15703;5535;249
;C;14832;1880;440;166;86;124;42;0;15;8364;3555;160
;D;13171;2108;435;196;112;102;19;2;8;8062;1945;182
25/04/2024;Total;28003;3988;875;362;198;226;61;2;23;16426;5500;342
;C;15645;1943;414;157;102;144;32;3;15;9243;3406;186
;D;14505;2160;409;187;99;86;14;1;9;9252;2100;188
26/04/2024;Total;30150;4103;823;344;201;230;46;4;24;18495;5506;374
;C;13271;1144;220;133;65;78;16;0;12;8354;3105;144
;D;12715;1369;220;117;70;57;13;0;3;8846;1858;162
27/04/2024;Total;25986;2513;440;250;135;135;29;0;15;17200;4963;306
;C;11565;716;106;55;19;35;10;0;3;8204;2314;103
;D;10314;789;107;47;31;33;3;0;3;7808;1387;106
28/04/2024;Total;21879;1505;213;102;50;68;13;0;6;16012;3701;209
;C;15291;1826;359;118;87;121;37;0;15;8911;3661;156
;D;13029;1935;387;191;123;76;13;0;6;8270;1905;123
29/04/2024;Total;28320;3761;746;309;210;197;50;0;21;17181;5566;279
;C;15128;1863;396;173;107;128;31;0;9;8542;3715;164
;D;14182;2199;388;203;130;102;24;0;7;8800;2130;199
30/04/2024;Total;29310;4062;784;376;237;230;55;0;16;17342;5845;363
;C;11636;871;174;89;58;87;19;0;9;7423;2777;129
;D;10324;984;139;105;59;53;9;0;3;7205;1655;112
01/05/2024;Total;21960;1855;313;194;117;140;28;0;12;14628;4432;241
;C;15021;1844;374;146;112;115;31;0;15;8663;3556;165
;D;13464;2144;433;191;97;98;12;2;4;8342;1974;167
02/05/2024;Total;28485;3988;807;337;209;213;43;2;19;17005;5530;332
;C;15877;1969;414;157;103;102;26;1;20;9295;3625;165
;D;14367;2210;374;191;103;75;20;2;8;9085;2122;177
03/05/2024;Total;30244;4179;788;348;206;177;46;3;28;18380;5747;342
;C;13743;1206;273;102;69;87;14;0;15;8458;3359;160
;D;12918;1468;257;132;68;59;14;5;3;8701;2030;181
04/05/2024;Total;26661;2674;530;234;137;146;28;5;18;17159;5389;341
;C;10861;653;83;46;19;19;0;0;1;7590;2319;131
;D;9255;740;75;55;31;22;3;0;4;6924;1296;105
05/05/2024;Total;20116;1393;158;101;50;41;3;0;5;14514;3615;236
;C;13928;1769;389;113;64;127;30;0;17;8383;2890;146
;D;13177;1958;399;169;92;76;21;1;10;8422;1889;140
06/05/2024;Total;27105;3727;788;282;156;203;51;1;27;16805;4779;286
;C;11145;1528;338;151;79;99;14;1;17;6705;2101;112
;D;12257;2009;380;160;87;81;23;1;12;7868;1500;136
07/05/2024;Total;23402;3537;718;311;166;180;37;2;29;14573;3601;248
;C;14365;1839;404;156;96;113;26;0;16;8399;3162;154
;D;13115;2104;376;187;107;84;23;1;11;8220;1851;151
08/05/2024;Total;27480;3943;780;343;203;197;49;1;27;16619;5013;305
;C;14476;1826;376;143;91;115;25;0;9;8465;3284;142
;D;13312;2151;363;156;84;90;21;1;2;8489;1789;166
09/05/2024;Total;27788;3977;739;299;175;205;46;1;11;16954;5073;308
;C;14438;1802;344;98;76;104;24;0;8;8467;3347;168
;D;13104;1976;344;139;82;59;19;0;4;8536;1778;167
10/05/2024;Total;27542;3778;688;237;158;163;43;0;12;17003;5125;335
;C;11777;1032;176;70;61;61;13;1;9;7356;2837;161
;D;13797;1537;205;98;55;40;19;1;4;9683;1967;188
11/05/2024;Total;25574;2569;381;168;116;101;32;2;13;17039;4804;349
;C;14413;731;79;38;19;21;2;0;7;10444;2971;101
;D;12269;814;87;39;18;20;1;0;2;9554;1643;91
12/05/2024;Total;26682;1545;166;77;37;41;3;0;9;19998;4614;192
;C;15655;1869;363;139;84;127;39;0;18;9122;3714;180
;D;12983;1984;361;170;99;79;24;1;9;8251;1854;151
13/05/2024;Total;28638;3853;724;309;183;206;63;1;27;17373;5568;331
;C;14695;1876;397;157;104;106;34;2;25;8193;3638;163
;D;12852;2034;405;160;122;94;26;1;7;7910;1930;163
14/05/2024;Total;27547;3910;802;317;226;200;60;3;32;16103;5568;326
;C;15159;1972;396;154;86;108;29;0;14;8795;3465;140
;D;15249;2416;456;176;151;110;20;1;8;9285;2465;161
15/05/2024;Total;30408;4388;852;330;237;218;49;1;22;18080;5930;301
;C;9517;683;75;42;26;36;3;0;9;7070;1489;84
;D;11156;961;128;50;38;41;2;0;4;8641;1200;91
19/05/2024;Total;20673;1644;203;92;64;77;5;0;13;15711;2689;175
;C;14018;1810;413;175;85;108;32;1;14;7910;3308;162
;D;15033;2326;393;185;114;89;16;2;5;9362;2373;168
21/05/2024;Total;29051;4136;806;360;199;197;48;3;19;17272;5681;330
;C;15557;1918;445;138;127;148;32;0;28;9060;3475;186
;D;14008;2164;385;185;116;94;16;1;8;8830;2045;164
24/05/2024;Total;29565;4082;830;323;243;242;48;1;36;17890;5520;350
;C;13894;1203;286;98;87;110;20;1;9;8548;3366;166
;D;13386;1432;271;120;73;63;11;0;4;9050;2168;194
25/05/2024;Total;27280;2635;557;218;160;173;31;1;13;17598;5534;360
;C;12237;744;102;38;28;38;5;0;6;8447;2710;119
;D;10186;814;96;47;30;19;3;1;3;7494;1572;107
26/05/2024;Total;22423;1558;198;85;58;57;8;1;9;15941;4282;226
;C;14665;1788;395;158;105;101;31;0;16;8678;3256;137
;D;13289;2015;367;163;120;78;22;1;12;8443;1936;132
27/05/2024;Total;27954;3803;762;321;225;179;53;1;28;17121;5192;269
;C;13919;1755;412;157;74;113;31;1;10;8021;3200;145
;D;13009;2032;411;161;123;109;20;2;9;8021;1989;132
28/05/2024;Total;26928;3787;823;318;197;222;51;3;19;16042;5189;277
;C;14226;1867;373;167;84;127;32;0;23;8233;3179;141
;D;13223;2044;385;181;123;86;21;2;1;8291;1957;132
29/05/2024;Total;27449;3911;758;348;207;213;53;2;24;16524;5136;273
;C;11226;1047;254;100;67;68;21;0;9;7202;2302;156
;D;11577;1318;253;101;54;72;9;0;9;8061;1539;161
30/05/2024;Total;22803;2365;507;201;121;140;30;0;18;15263;3841;317
;C;14805;1785;351;170;98;117;5;0;12;8857;3245;165
;D;13769;2054;356;191;105;95;7;1;5;8773;2029;153
31/05/2024;Total;28574;3839;707;361;203;212;12;1;17;17630;5274;318
